event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000198830.10;RI:chr1:26473482:26473585-26474084:26474135:+	69.0	92.0	88.0	78.0	0.07665524057693852	1.0
ENSG00000198830.10;RI:chr1:26473482:26473527-26474084:26474135:+	69.0	17.0	88.0	20.0	0.8555737552631405	1.0
ENSG00000198830.10;RI:chr1:26473702:26473732-26474084:26474135:+	183.0	657.0	179.0	624.0	0.8120138850393748	1.0
ENSG00000198830.10;RI:chr1:26473702:26473817-26474084:26474135:+	183.0	91.0	179.0	88.0	1.0	1.0
ENSG00000198830.10;RI:chr1:26474571:26474667-26475112:26475968:+	86.0	1272.0	97.0	1372.0	0.8185809449097303	1.0
ENSG00000090273.13;RI:chr1:26942659:26942776-26942870:26943065:+	18.0	480.0	15.0	389.0	1.0	1.0
ENSG00000090273.13;RI:chr1:26941456:26941660-26941752:26941818:+	4.0	485.0	5.0	403.0	0.7390273276790387	1.0
ENSG00000090273.13;RI:chr1:26945389:26945473-26945567:26945686:+	1.0	525.0	4.0	435.0	0.1832839594159151	1.0
ENSG00000130770.17;RI:chr1:28236360:28236452-28237836:28238100:+	10.0	91.0	50.0	80.0	7.800122921354211e-07	0.0031618419570766942
ENSG00000130770.17;RI:chr1:28236360:28236452-28237760:28238100:+	10.0	27.0	50.0	2.0	2.0875222623256814e-12	8.502600734594523e-09
ENSG00000121775.17;RI:chr1:32100441:32100562-32102430:32102867:+	13.0	67.0	21.0	54.0	0.08424488443457512	1.0
ENSG00000084623.11;RI:chr1:32226170:32226320-32226402:32226530:+	12.0	902.0	13.0	712.0	0.5435602298554894	1.0
ENSG00000116478.11;RI:chr1:32326938:32327077-32327535:32327677:+	7.0	272.0	10.0	170.0	0.12709812829314449	1.0
ENSG00000162521.18;RI:chr1:32672449:32672526-32672641:32672699:+	32.0	465.0	57.0	604.0	0.18195495241666432	1.0
ENSG00000162521.18;RI:chr1:32679639:32679698-32680525:32680649:+	377.0	13.0	553.0	3.0	0.001394516109909916	0.9962084484467876
ENSG00000162521.18;RI:chr1:32679639:32679817-32680525:32680649:+	377.0	14.0	553.0	7.0	0.023055329139745936	1.0
ENSG00000054118.14;RI:chr1:36300885:36301084-36301552:36301696:+	1238.0	1953.0	1061.0	1657.0	0.8514114497744589	1.0
ENSG00000134690.10;RI:chr1:37698904:37698977-37700435:37700521:+	5.0	152.0	4.0	184.0	0.7369297077954977	1.0
ENSG00000183520.11;RI:chr1:38019058:38019152-38019252:38019383:+	58.0	125.0	77.0	190.0	0.5311324613723902	1.0
ENSG00000127603.25;RI:chr1:39442146:39442320-39442411:39442567:+	0.0	68.0	1.0	160.0	1.0	1.0
ENSG00000084072.16;RI:chr1:39741894:39741921-39743215:39743297:+	22.0	331.0	14.0	198.0	0.8604240813332451	1.0
ENSG00000084072.16;RI:chr1:39752909:39753052-39753286:39753707:+	3.0	332.0	3.0	221.0	0.6879393634351058	1.0
ENSG00000131236.16;RI:chr1:40070429:40070512-40070835:40070979:+	25.0	314.0	22.0	410.0	0.22513707818301124	1.0
ENSG00000131236.16;RI:chr1:40059336:40059458-40060066:40060170:+	0.0	186.0	4.0	248.0	0.1403801945359599	1.0
ENSG00000131236.16;RI:chr1:40069689:40069874-40070158:40070282:+	11.0	318.0	8.0	418.0	0.2437067856056729	1.0
ENSG00000131236.16;RI:chr1:40070835:40070979-40071449:40072643:+	5.0	131.0	4.0	161.0	0.7361265965083716	1.0
ENSG00000171793.14;RI:chr1:41008658:41008714-41008793:41008890:+	46.0	349.0	25.0	159.0	0.49949794452978347	1.0
ENSG00000171793.14;RI:chr1:40984820:40984991-40987371:40987472:+	2.0	360.0	3.0	168.0	0.33396560149877186	1.0
ENSG00000171793.14;RI:chr1:40995916:40996068-40997393:40997526:+	10.0	350.0	3.0	165.0	0.7637893321376115	1.0
ENSG00000171793.14;RI:chr1:41009444:41009589-41010160:41010254:+	10.0	385.0	3.0	181.0	0.7639843524536674	1.0
ENSG00000065978.18;RI:chr1:42700780:42701046-42701980:42702349:+	9.0	5159.0	6.0	3396.0	1.0	1.0
ENSG00000117399.13;RI:chr1:43360732:43360961-43361119:43361245:+	29.0	252.0	19.0	137.0	0.6322312952130469	1.0
ENSG00000117399.13;RI:chr1:43359489:43359638-43359724:43359821:+	47.0	198.0	38.0	90.0	0.02690026925789226	1.0
ENSG00000117399.13;RI:chr1:43359489:43359821-43359968:43360097:+	5.0	47.0	9.0	38.0	0.24897019834397738	1.0
ENSG00000117399.13;RI:chr1:43359166:43359396-43359489:43359638:+	37.0	168.0	31.0	65.0	0.007674182815078012	0.9999999999999208
ENSG00000117399.13;RI:chr1:43359166:43359638-43359724:43359821:+	7.0	37.0	0.0	31.0	0.036953548940227565	1.0
ENSG00000117408.10;RI:chr1:43957194:43957315-43957401:43957549:+	7.0	58.0	4.0	44.0	0.756724228653852	1.0
ENSG00000132768.13;RI:chr1:43970595:43970708-43970965:43971189:+	5.0	81.0	6.0	23.0	0.02857988068596218	1.0
ENSG00000117410.13;RI:chr1:43975799:43975848-43976089:43976173:+	22.0	91.0	16.0	50.0	0.45532293610389374	1.0
ENSG00000117410.13;RI:chr1:43977025:43977216-43977980:43978291:+	38.0	181.0	21.0	107.0	0.8829016435652256	1.0
ENSG00000117410.13;RI:chr1:43976301:43976379-43976589:43976659:+	6.0	216.0	3.0	127.0	1.0	1.0
ENSG00000178028.13;RI:chr1:44213470:44213527-44213708:44213858:+	42.0	44.0	52.0	29.0	0.0608518012718719	1.0
ENSG00000178028.13;RI:chr1:44214702:44214898-44218310:44218469:+	10.0	98.0	19.0	82.0	0.07019672054384968	1.0
ENSG00000178028.13;RI:chr1:44219405:44219477-44219805:44219878:+	4.0	110.0	2.0	102.0	0.685152511301006	1.0
ENSG00000142937.11;RI:chr1:44776674:44776714-44777613:44777789:+	32.0	89.0	9.0	65.0	0.018896582130235304	1.0
ENSG00000142937.11;RI:chr1:44776674:44776774-44777613:44777789:+	32.0	451.0	9.0	309.0	0.020823305037747056	1.0
ENSG00000142937.11;RI:chr1:44776033:44776140-44776674:44777789:+	24.0	32.0	25.0	9.0	0.005144548516102942	0.9999999985515711
ENSG00000142937.11;RI:chr1:44776033:44776140-44777613:44777789:+	24.0	23.0	25.0	14.0	0.2763342962336202	1.0
ENSG00000142937.11;RI:chr1:44777613:44777789-44777999:44778129:+	40.0	546.0	15.0	386.0	0.04714474796016665	1.0
ENSG00000142937.11;RI:chr1:44777613:44777737-44777999:44778129:+	40.0	77.0	15.0	41.0	0.38479569083309073	1.0
ENSG00000142937.11;RI:chr1:44777999:44778129-44778575:44778735:+	17.0	301.0	8.0	208.0	0.4124939356530587	1.0
ENSG00000126088.13;RI:chr1:45013135:45013215-45013291:45013354:+	59.0	352.0	34.0	184.0	0.7235140010721168	1.0
ENSG00000126088.13;RI:chr1:45014939:45015006-45015336:45015577:+	22.0	202.0	8.0	119.0	0.3221917503675461	1.0
ENSG00000126088.13;RI:chr1:45013593:45013791-45013908:45014070:+	3.0	358.0	8.0	181.0	0.010151724247152662	1.0
ENSG00000132773.11;RI:chr1:45342383:45342643-45342842:45343002:+	11.0	83.0	8.0	50.0	0.8019025179689985	1.0
ENSG00000117448.13;RI:chr1:45566868:45567020-45567960:45568177:+	47.0	6.0	28.0	8.0	0.23585969542521568	1.0
ENSG00000117448.13;RI:chr1:45566868:45567020-45567981:45568177:+	47.0	261.0	28.0	222.0	0.17179023929666976	1.0
ENSG00000117448.13;RI:chr1:45550843:45550876-45550965:45551155:+	10.0	99.0	12.0	103.0	0.8244406078665152	1.0
ENSG00000117448.13;RI:chr1:45567981:45568177-45568926:45568999:+	1.0	85.0	2.0	49.0	0.5553527980535274	1.0
ENSG00000132780.16;RI:chr1:45606481:45606591-45607320:45608337:+	15.0	150.0	3.0	33.0	1.0	1.0
ENSG00000132780.16;RI:chr1:45617462:45617591-45618060:45618251:+	35.0	658.0	11.0	277.0	0.5075954271902992	1.0
ENSG00000132780.16;RI:chr1:45617462:45617591-45618060:45618893:+	46.0	374.0	12.0	192.0	0.04064235286538084	1.0
ENSG00000132780.16;RI:chr1:45611851:45613248-45614095:45614181:+	22.0	380.0	8.0	200.0	0.4348325673411842	1.0
ENSG00000132780.16;RI:chr1:45614292:45614366-45615012:45615201:+	9.0	1108.0	6.0	483.0	0.40923467288008497	1.0
ENSG00000132780.16;RI:chr1:45616336:45616393-45616625:45616703:+	11.0	970.0	1.0	434.0	0.11944555152314679	1.0
ENSG00000085999.11;RI:chr1:46273354:46273465-46273623:46273747:+	15.0	119.0	7.0	63.0	1.0	1.0
ENSG00000173660.11;RI:chr1:46309100:46309127-46309896:46310044:+	22.0	43.0	12.0	25.0	1.0	1.0
ENSG00000162368.13;RI:chr1:47375196:47375293-47376703:47378837:+	80.0	66.0	47.0	60.0	0.09874673765348607	1.0
ENSG00000117859.18;RI:chr1:51787352:51787488-51787714:51788393:+	7.0	22.0	9.0	20.0	0.7696039696808308	1.0
ENSG00000134748.12;RI:chr1:52414620:52414647-52414761:52414859:+	12.0	230.0	3.0	100.0	0.566477992255547	1.0
ENSG00000116157.5;RI:chr1:52606683:52606945-52608261:52609048:+	1.0	41.0	9.0	83.0	0.17079910202765178	1.0
ENSG00000243725.6;RI:chr1:54731485:54731549-54731654:54731700:+	152.0	3.0	88.0	3.0	0.6727852301805176	1.0
ENSG00000116754.13;RI:chr1:70228421:70228555-70231858:70231975:+	45.0	28.0	87.0	34.0	0.1543694526191438	1.0
ENSG00000116754.13;RI:chr1:70228421:70230618-70231094:70231975:+	45.0	7.0	87.0	4.0	0.09809840488203964	1.0
ENSG00000116754.13;RI:chr1:70228421:70228555-70231094:70231975:+	45.0	5.0	87.0	3.0	0.13383516525654898	1.0
ENSG00000116754.13;RI:chr1:70228421:70231975-70232267:70232377:+	4.0	45.0	15.0	87.0	0.3053393666870584	1.0
ENSG00000116754.13;RI:chr1:70228421:70228555-70232267:70232377:+	4.0	245.0	15.0	144.0	0.0004066973380899441	0.8058097381475381
ENSG00000116754.13;RI:chr1:70231094:70231203-70231858:70231975:+	12.0	12.0	7.0	15.0	0.24460986930864356	1.0
ENSG00000116754.13;RI:chr1:70250364:70250503-70250610:70251996:+	5.0	78.0	9.0	40.0	0.03883149315776732	1.0
ENSG00000116754.13;RI:chr1:70250364:70250503-70250607:70251996:+	5.0	54.0	9.0	83.0	1.0	1.0
ENSG00000117054.13;RI:chr1:75761121:75761370-75762691:75763499:+	8.0	149.0	9.0	190.0	0.8077481418410093	1.0
ENSG00000137955.15;RI:chr1:75789158:75789356-75789951:75790274:+	17.0	16.0	9.0	20.0	0.12678509847559036	1.0
ENSG00000137955.15;RI:chr1:75789158:75789356-75789951:75790057:+	8.0	144.0	11.0	114.0	0.33971213905931064	1.0
ENSG00000137955.15;RI:chr1:75792180:75792306-75794083:75794233:+	19.0	201.0	26.0	175.0	0.15939716367382695	1.0
ENSG00000162664.16;RI:chr1:90005132:90005244-90007344:90007750:+	20.0	113.0	12.0	72.0	1.0	1.0
ENSG00000122406.13;RI:chr1:92834778:92834913-92836189:92836392:+	52.0	705.0	34.0	420.0	0.729121833028205	1.0
ENSG00000122406.13;RI:chr1:92832031:92832117-92833388:92833458:+	6.0	498.0	5.0	261.0	0.5260899682813018	1.0
ENSG00000122406.13;RI:chr1:92833388:92833458-92833544:92833660:+	48.0	678.0	36.0	369.0	0.19287488718729853	1.0
ENSG00000122406.13;RI:chr1:92837455:92837633-92840556:92840639:+	383.0	49.0	210.0	36.0	0.2286292592109759	1.0
ENSG00000122406.13;RI:chr1:92837455:92837633-92840550:92840639:+	383.0	412.0	210.0	270.0	0.13205261569756935	1.0
ENSG00000122483.17;RI:chr1:93246104:93246204-93246837:93246954:+	6.0	51.0	6.0	73.0	0.5575025324259245	1.0
ENSG00000122481.16;RI:chr1:95244210:95244698-95246541:95246657:+	32.0	38.0	11.0	23.0	0.21095540558582523	1.0
ENSG00000134186.11;RI:chr1:108696276:108696337-108698603:108698827:+	35.0	89.0	42.0	88.0	0.49762337372609633	1.0
ENSG00000116266.10;RI:chr1:108780527:108782517-108782648:108782706:+	7.0	18.0	14.0	25.0	0.5919364852241176	1.0
ENSG00000116266.10;RI:chr1:108793581:108793647-108794826:108794907:+	7.0	114.0	14.0	126.0	0.2574506555943131	1.0
ENSG00000116266.10;RI:chr1:108796233:108796372-108796619:108796726:+	11.0	107.0	22.0	106.0	0.0915118586165098	1.0
ENSG00000031698.12;RI:chr1:109229413:109229572-109230877:109231786:+	2.0	20.0	15.0	46.0	0.21595812320578456	1.0
ENSG00000031698.12;RI:chr1:109230877:109231021-109231630:109231786:+	20.0	109.0	46.0	302.0	0.5511307245769376	1.0
ENSG00000031698.12;RI:chr1:109236390:109236548-109237243:109237373:+	9.0	99.0	16.0	254.0	0.49167114926055966	1.0
ENSG00000031698.12;RI:chr1:109235976:109236106-109236390:109236548:+	3.0	115.0	9.0	286.0	1.0	1.0
ENSG00000116337.15;RI:chr1:109626725:109626912-109627174:109627316:+	8.0	59.0	2.0	53.0	0.11197572209738046	1.0
ENSG00000116337.15;RI:chr1:109629326:109629490-109629795:109629916:+	8.0	52.0	2.0	46.0	0.17988800930020302	1.0
ENSG00000168765.16;RI:chr1:109658813:109658909-109658999:109659110:+	3.0	101.0	3.0	58.0	0.6708543012777087	1.0
ENSG00000143093.14;RI:chr1:110049111:110049238-110049459:110049560:+	9.0	75.0	11.0	71.0	0.6396459779832295	1.0
ENSG00000116489.12;RI:chr1:112653555:112653661-112654464:112654671:+	379.0	367.0	463.0	406.0	0.34253148334539196	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698714:112698789:+	30.0	127.0	34.0	66.0	0.008046681488435691	0.9999999999999816
ENSG00000155363.18;RI:chr1:112698286:112698478-112698637:112698789:+	30.0	47.0	34.0	23.0	0.023021088928749038	1.0
ENSG00000155363.18;RI:chr1:112699893:112699982-112700218:112700340:+	88.0	156.0	80.0	92.0	0.03376815552471256	1.0
ENSG00000155363.18;RI:chr1:112693666:112694172-112694452:112694629:+	2.0	106.0	3.0	96.0	0.671710466729052	1.0
ENSG00000155363.18;RI:chr1:112696147:112696251-112696436:112696534:+	19.0	236.0	16.0	167.0	0.7213692084734817	1.0
ENSG00000155363.18;RI:chr1:112694748:112694896-112695415:112695574:+	7.0	251.0	5.0	180.0	1.0	1.0
ENSG00000155363.18;RI:chr1:112700218:112700340-112700415:112700743:+	10.0	136.0	6.0	85.0	1.0	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698714:112699810:+	26.0	14.0	40.0	9.0	0.09145997190773253	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698637:112699810:+	26.0	3.0	40.0	1.0	0.2997453361617198	1.0
ENSG00000155363.18;RI:chr1:112698286:112698789-112699457:112699810:+	26.0	3.0	40.0	5.0	1.0	1.0
ENSG00000155363.18;RI:chr1:112698286:112698789-112699684:112699810:+	26.0	27.0	40.0	29.0	0.3629437921604822	1.0
ENSG00000155363.18;RI:chr1:112698714:112698789-112699457:112699810:+	14.0	7.0	9.0	11.0	0.21460300746770727	1.0
ENSG00000155363.18;RI:chr1:112698714:112698789-112699684:112699810:+	14.0	120.0	9.0	55.0	0.48194782178571965	1.0
ENSG00000155363.18;RI:chr1:112698637:112698789-112699684:112699810:+	3.0	44.0	1.0	23.0	1.0	1.0
ENSG00000118655.5;RI:chr1:113911130:113911838-113912131:113914072:+	29.0	12.0	49.0	9.0	0.13463446263391557	1.0
ENSG00000163399.15;RI:chr1:116389438:116389707-116390212:116390411:+	24.0	30.0	36.0	44.0	1.0	1.0
ENSG00000163399.15;RI:chr1:116401553:116401655-116403883:116403975:+	7.0	86.0	3.0	113.0	0.11331983937482368	1.0
ENSG00000163399.15;RI:chr1:116400860:116401006-116401129:116401260:+	5.0	82.0	6.0	102.0	1.0	1.0
ENSG00000163399.15;RI:chr1:116399419:116399543-116400860:116401006:+	6.0	82.0	8.0	102.0	1.0	1.0
ENSG00000116830.11;RI:chr1:117076179:117076294-117076640:117076823:+	5.0	114.0	6.0	68.0	0.3399463368024038	1.0
ENSG00000116830.11;RI:chr1:117097350:117097433-117098832:117098907:+	13.0	95.0	17.0	51.0	0.03836816918923283	1.0
ENSG00000116830.11;RI:chr1:117101379:117101562-117102193:117102863:+	13.0	95.0	17.0	51.0	0.03836816918923283	1.0
ENSG00000092621.12;RI:chr1:119741766:119741897-119742806:119743044:+	15.0	75.0	19.0	158.0	0.1784479786118883	1.0
ENSG00000186141.8;RI:chr1:145826453:145826492-145826605:145826709:+	85.0	56.0	58.0	44.0	0.6001396439601809	1.0
ENSG00000163156.11;RI:chr1:151167325:151167414-151168143:151168338:+	10.0	134.0	15.0	89.0	0.058095746940553576	1.0
ENSG00000143398.19;RI:chr1:151246919:151246965-151247862:151247942:+	4.0	41.0	3.0	40.0	1.0	1.0
ENSG00000143398.19;RI:chr1:151232247:151232365-151232550:151232703:+	1.0	156.0	1.0	127.0	1.0	1.0
ENSG00000159352.15;RI:chr1:151264831:151264918-151265165:151265234:+	6.0	174.0	6.0	68.0	0.11363267742554287	1.0
ENSG00000159377.10;RI:chr1:151401238:151401355-151401541:151401630:+	58.0	162.0	21.0	71.0	0.5694613544167941	1.0
ENSG00000159377.10;RI:chr1:151400441:151400845-151401238:151401355:+	27.0	29.0	10.0	10.0	1.0	1.0
ENSG00000159377.10;RI:chr1:151400441:151400588-151400763:151401355:+	27.0	16.0	10.0	11.0	0.28900836366215427	1.0
ENSG00000159377.10;RI:chr1:151400441:151400588-151400763:151400845:+	40.0	157.0	15.0	65.0	0.8685326577021443	1.0
ENSG00000159377.10;RI:chr1:151400441:151401355-151401541:151401630:+	42.0	27.0	18.0	10.0	0.8204327112935241	1.0
ENSG00000159377.10;RI:chr1:151400441:151400845-151401238:151401630:+	42.0	11.0	18.0	5.0	1.0	1.0
ENSG00000159377.10;RI:chr1:151400763:151400845-151401238:151401355:+	16.0	116.0	11.0	52.0	0.37573164048615193	1.0
ENSG00000159377.10;RI:chr1:151399980:151400187-151400441:151400588:+	13.0	127.0	8.0	51.0	0.44878537856835166	1.0
ENSG00000159377.10;RI:chr1:151399980:151400185-151400441:151400588:+	13.0	54.0	8.0	25.0	0.6076829412971478	1.0
ENSG00000160679.12;RI:chr1:153636571:153636653-153638294:153638448:+	14.0	149.0	7.0	86.0	0.817943297411962	1.0
ENSG00000160679.12;RI:chr1:153643226:153643364-153645063:153645471:+	12.0	47.0	17.0	31.0	0.12505702124575865	1.0
ENSG00000143624.13;RI:chr1:153772339:153772440-153772638:153772711:+	3.0	72.0	4.0	48.0	0.44327001359069396	1.0
ENSG00000143624.13;RI:chr1:153760826:153760918-153761569:153761676:+	9.0	59.0	5.0	44.0	0.7752108332307319	1.0
ENSG00000177954.12;RI:chr1:153990761:153990802-153991114:153991223:+	28.0	1347.0	13.0	600.0	0.8660431250590789	1.0
ENSG00000177954.12;RI:chr1:153990790:153991034-153991114:153991223:+	28.0	31.0	13.0	9.0	0.45514885324246546	1.0
ENSG00000143569.18;RI:chr1:154253899:154254089-154254835:154254890:+	30.0	219.0	12.0	82.0	0.8546996554597882	1.0
ENSG00000143575.14;RI:chr1:154274949:154275001-154275153:154275260:+	12.0	381.0	10.0	273.0	0.8269589252561484	1.0
ENSG00000143575.14;RI:chr1:154273335:154273598-154273773:154273961:+	12.0	311.0	10.0	245.0	1.0	1.0
ENSG00000160688.18;RI:chr1:154990158:154990257-154990338:154990528:+	64.0	94.0	29.0	41.0	1.0	1.0
ENSG00000173171.14;RI:chr1:155210547:155210627-155212126:155212219:+	3.0	107.0	3.0	63.0	0.673032458133484	1.0
ENSG00000160752.14;RI:chr1:155318168:155318291-155318664:155318753:+	54.0	258.0	54.0	229.0	0.5956060088309008	1.0
ENSG00000160752.14;RI:chr1:155319610:155319688-155319793:155319928:+	1.0	316.0	6.0	259.0	0.05095599637806305	1.0
ENSG00000160752.14;RI:chr1:155318168:155318753-155318855:155318928:+	17.0	54.0	11.0	54.0	0.3968234704525542	1.0
ENSG00000160752.14;RI:chr1:155319610:155319928-155320408:155320665:+	22.0	1.0	21.0	6.0	0.10679331306990913	1.0
ENSG00000160753.15;RI:chr1:155325101:155325178-155325315:155325490:+	11.0	82.0	4.0	65.0	0.274118535240652	1.0
ENSG00000125459.15;RI:chr1:155611215:155611291-155611548:155611603:+	4.0	49.0	6.0	26.0	0.1666772612612813	1.0
ENSG00000125459.15;RI:chr1:155612417:155612570-155612843:155612975:+	4.0	54.0	6.0	31.0	0.18026676732434843	1.0
ENSG00000125459.15;RI:chr1:155613461:155613566-155613656:155613766:+	7.0	47.0	2.0	27.0	0.484367028896202	1.0
ENSG00000125459.15;RI:chr1:155611688:155611827-155611982:155612100:+	5.0	49.0	5.0	26.0	0.4858948120553226	1.0
ENSG00000163565.18;RI:chr1:159053532:159053724-159054820:159055155:+	3.0	174.0	2.0	189.0	0.6746539861406624	1.0
ENSG00000162734.12;RI:chr1:160213109:160213265-160213421:160215372:+	9.0	59.0	9.0	58.0	1.0	1.0
ENSG00000158793.13;RI:chr1:161118088:161118178-161118785:161118881:+	8.0	51.0	10.0	20.0	0.04833103969793365	1.0
ENSG00000143222.11;RI:chr1:161157253:161157317-161157616:161157693:+	34.0	312.0	13.0	171.0	0.337222034726142	1.0
ENSG00000143258.15;RI:chr1:161160619:161160975-161161121:161161240:+	27.0	11.0	20.0	5.0	0.5576338273735837	1.0
ENSG00000143258.15;RI:chr1:161164533:161164612-161164834:161164942:+	11.0	19.0	3.0	19.0	0.11229912451778185	1.0
ENSG00000143224.17;RI:chr1:161170906:161170949-161171033:161171219:+	7.0	43.0	5.0	18.0	0.500087097679147	1.0
ENSG00000158864.12;RI:chr1:161209482:161209595-161209856:161209931:+	7.0	54.0	5.0	38.0	1.0	1.0
ENSG00000158864.12;RI:chr1:161212350:161212480-161213379:161213475:+	9.0	54.0	7.0	42.0	1.0	1.0
ENSG00000143228.12;RI:chr1:163328227:163328304-163328845:163328907:+	16.0	137.0	6.0	83.0	0.3657272899759343	1.0
ENSG00000117475.13;RI:chr1:169376539:169376979-169378329:169378529:+	12.0	91.0	7.0	71.0	0.6306322669992412	1.0
ENSG00000117475.13;RI:chr1:169380480:169380609-169382061:169382281:+	12.0	83.0	7.0	69.0	0.6257045309426608	1.0
ENSG00000120370.12;RI:chr1:170542490:170542592-170544704:170544845:+	4.0	43.0	1.0	31.0	0.6431443306859728	1.0
ENSG00000117523.16;RI:chr1:171522176:171522259-171523220:171523354:+	6.0	236.0	3.0	91.0	0.713933095590038	1.0
ENSG00000117523.16;RI:chr1:171586075:171587221-171587647:171587751:+	321.0	2.0	179.0	2.0	0.6208928039331096	1.0
ENSG00000117523.16;RI:chr1:171591151:171591204-171591586:171593511:+	321.0	584.0	179.0	287.0	0.2869800123371333	1.0
ENSG00000117523.16;RI:chr1:171591151:171591200-171591586:171593511:+	321.0	250.0	179.0	143.0	0.88840277197844	1.0
ENSG00000010165.19;RI:chr1:171781677:171781795-171781987:171782120:+	43.0	21.0	26.0	9.0	0.5016996960577362	1.0
ENSG00000135829.16;RI:chr1:182881263:182881425-182881519:182881647:+	63.0	164.0	28.0	69.0	0.8927967825932228	1.0
ENSG00000157181.15;RI:chr1:186388441:186388548-186389587:186389624:+	13.0	38.0	14.0	18.0	0.09720283199074314	1.0
ENSG00000198700.9;RI:chr1:201870582:201870858-201871160:201871327:+	17.0	216.0	20.0	85.0	0.002291033759337894	0.9998910027823023
ENSG00000198700.9;RI:chr1:201874249:201874372-201874831:201874936:+	19.0	187.0	14.0	85.0	0.2373075493349943	1.0
ENSG00000163444.11;RI:chr1:203014888:203015048-203015959:203016140:+	12.0	213.0	7.0	81.0	0.4308941023772951	1.0
ENSG00000163444.11;RI:chr1:203007395:203007574-203007773:203007863:+	56.0	14.0	9.0	14.0	0.00046085352206966056	0.8436038370060968
ENSG00000257315.2;RI:chr1:203801574:203801628-203802956:203803016:+	72.0	40.0	65.0	30.0	0.5581232601722419	1.0
ENSG00000257315.2;RI:chr1:203801574:203801628-203802651:203803016:+	72.0	4.0	65.0	4.0	1.0	1.0
ENSG00000143499.13;RI:chr1:214330949:214331070-214332017:214332192:+	5.0	66.0	2.0	60.0	0.44829566220006967	1.0
ENSG00000143499.13;RI:chr1:214330167:214330278-214330949:214331070:+	6.0	66.0	13.0	60.0	0.13848616143138387	1.0
