event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000117335.19;MX:chr1:207767195-207767778:207767823-207783291:207767195-207770320:207770362-207783291:+	5.0	35.0	4.0	46.0	0.5035294343226401	1.0
ENSG00000143771.11;MX:chr1:224365991-224371282:224371423-224375794:224365991-224375794:224375987-224375794:+	64.0	8.0	52.0	6.0	1.0	1.0
ENSG00000143771.11;MX:chr1:224356993-224360494:224360563-224365878:224356993-224364108:224364455-224365878:+	65.0	8.0	56.0	7.0	1.0	1.0
ENSG00000143742.12;MX:chr1:225778012-225783299:225783368-225789239:225778012-225786861:225786985-225789239:+	67.0	18.0	62.0	7.0	0.07988734809234355	1.0
ENSG00000143742.12;MX:chr1:225783368-225786861:225786985-225789239:225783368-225789239:225790349-225789239:+	20.0	67.0	12.0	62.0	0.3254870043158091	1.0
ENSG00000143742.12;MX:chr1:225783368-225789033:225789141-225789239:225783368-225789239:225790349-225789239:+	8.0	67.0	11.0	62.0	0.46892032963875546	1.0
ENSG00000143742.12;MX:chr1:225783368-225786861:225786985-225789239:225783368-225789033:225789141-225789239:+	20.0	8.0	12.0	11.0	0.2444568773336236	1.0
ENSG00000143774.16;MX:chr1:228140363-228140294:228140363-228145510:228140363-228141123:228141288-228145510:+	26.0	90.0	20.0	52.0	0.48552024638427765	1.0
ENSG00000143774.16;MX:chr1:228140363-228140281:228140363-228145510:228140363-228141123:228141288-228145510:+	7.0	90.0	3.0	52.0	1.0	1.0
ENSG00000143774.16;MX:chr1:228140363-228140285:228140363-228145510:228140363-228141123:228141288-228145510:+	6.0	90.0	5.0	52.0	0.7475224831446541	1.0
ENSG00000143774.16;MX:chr1:228140363-228140323:228140363-228145510:228140363-228141123:228141288-228145510:+	6.0	90.0	4.0	52.0	1.0	1.0
ENSG00000143774.16;MX:chr1:228140363-228140338:228140363-228145510:228140363-228141123:228141288-228145510:+	4.0	90.0	3.0	52.0	0.7092808975324532	1.0
ENSG00000143774.16;MX:chr1:228140363-228140294:228140363-228145510:228140363-228141123:228141829-228145510:+	26.0	12.0	20.0	14.0	0.4653228902701896	1.0
ENSG00000116906.12;MX:chr1:231241456-231250960:231251143-231260506:231241456-231258221:231258309-231260506:+	55.0	5.0	50.0	1.0	0.2153275943410504	1.0
ENSG00000135778.11;MX:chr1:232956443-232969908:232970118-232978162:232956443-232978162:232978470-232978162:+	209.0	5.0	123.0	8.0	0.08607845565063241	1.0
ENSG00000116977.18;MX:chr1:236541710-236542760:236542787-236543559:236541710-236542914:236543040-236543559:+	16.0	6.0	37.0	11.0	0.7671151444290756	1.0
ENSG00000203667.9;MX:chr1:244835756-244835690:244835756-244842194:244835756-244841943:244842058-244842194:+	49.0	11.0	61.0	13.0	1.0	1.0
ENSG00000175756.13;MX:chr1:1374445-1374704:1374790-1375153:1374445-1375153:1375194-1375153:-	54.0	5.0	41.0	10.0	0.10282124858430997	1.0
ENSG00000078369.17;MX:chr1:1839238-1839628:1839682-1890363:1839238-1890363:1890451-1890363:-	19.0	4.0	18.0	7.0	0.4988957023795493	1.0
ENSG00000116251.10;MX:chr1:6186816-6186614:6186816-6197651:6186816-6192929:6193054-6197651:-	67.0	756.0	82.0	1121.0	0.2615233048382064	1.0
ENSG00000074800.15;MX:chr1:8861429-8862886:8862945-8863890:8861429-8863234:8863343-8863890:-	38.0	43.0	61.0	59.0	0.6664111544934512	1.0
ENSG00000074800.15;MX:chr1:8861429-8861045:8861429-8863234:8861429-8862886:8862945-8863234:-	19.0	606.0	24.0	1054.0	0.33704858850674013	1.0
ENSG00000074800.15;MX:chr1:8861429-8861010:8861429-8863234:8861429-8862886:8862945-8863234:-	24.0	606.0	35.0	1054.0	0.5826037656047149	1.0
ENSG00000074800.15;MX:chr1:8867250-8867987:8868057-8874823:8867250-8871890:8871986-8874823:-	9.0	39.0	18.0	67.0	0.8246985699870295	1.0
ENSG00000074800.15;MX:chr1:8868057-8870451:8870510-8874823:8868057-8871890:8871986-8874823:-	37.0	67.0	73.0	106.0	0.4481876108355647	1.0
ENSG00000074800.15;MX:chr1:8861429-8862886:8862945-8865284:8861429-8863890:8864092-8865284:-	32.0	17.0	43.0	29.0	0.5717004474775069	1.0
ENSG00000074800.15;MX:chr1:8866501-8867116:8867250-8871890:8866501-8870451:8870510-8871890:-	39.0	35.0	67.0	54.0	0.7678251340181862	1.0
ENSG00000074800.15;MX:chr1:8870510-8871890:8871986-8878579:8870510-8874823:8874917-8878579:-	26.0	37.0	49.0	73.0	1.0	1.0
ENSG00000074800.15;MX:chr1:8867250-8867987:8868057-8871890:8867250-8870451:8870510-8871890:-	67.0	42.0	106.0	73.0	0.7120187911913602	1.0
ENSG00000074800.15;MX:chr1:8874917-8876198:8876302-8878579:8874917-8878579:8878669-8878579:-	25.0	23.0	42.0	31.0	0.5796958818059745	1.0
ENSG00000074800.15;MX:chr1:8871986-8874823:8874914-8878579:8871986-8878579:8878656-8878579:-	77.0	26.0	112.0	49.0	0.4027465111524511	1.0
ENSG00000074800.15;MX:chr1:8871986-8874823:8874917-8878579:8871986-8878579:8878656-8878579:-	365.0	26.0	596.0	49.0	0.6219208149196589	1.0
ENSG00000074800.15;MX:chr1:8874917-8876198:8876302-8878579:8874917-8878579:8878692-8878579:-	25.0	53.0	42.0	91.0	1.0	1.0
ENSG00000074800.15;MX:chr1:8868057-8870451:8870510-8878579:8868057-8878579:8878666-8878579:-	20.0	1.0	28.0	6.0	0.23160780519271024	1.0
ENSG00000074800.15;MX:chr1:8868057-8870451:8870510-8878579:8868057-8874823:8874917-8878579:-	20.0	9.0	28.0	18.0	0.622147221638661	1.0
ENSG00000074800.15;MX:chr1:8868057-8870451:8870510-8871890:8868057-8870824:8870883-8871890:-	357.0	7.0	564.0	20.0	0.22889237191755235	1.0
ENSG00000077549.17;MX:chr1:19344434-19345186:19345252-19357421:19344434-19356634:19356751-19357421:-	17.0	6.0	17.0	12.0	0.37928997620287885	1.0
ENSG00000077549.17;MX:chr1:19339617-19339102:19339617-19344357:19339617-19342751:19342864-19344357:-	107.0	4.0	86.0	6.0	0.5169456215165149	1.0
ENSG00000244038.9;MX:chr1:20655779-20656100:20656187-20661196:20655779-20660880:20660991-20661196:-	16.0	8.0	30.0	8.0	0.3737048087757976	1.0
ENSG00000244038.9;MX:chr1:20652971-20653626:20653774-20654613:20652971-20654222:20654371-20654613:-	23.0	5.0	15.0	5.0	0.7209318782495573	1.0
ENSG00000127483.17;MX:chr1:20779911-20780349:20780540-20787194:20779911-20787194:20787310-20787194:-	18.0	16.0	17.0	20.0	0.6375661455847987	1.0
ENSG00000127483.17;MX:chr1:20779911-20780344:20780540-20787194:20779911-20787194:20787310-20787194:-	95.0	16.0	56.0	20.0	0.05827017485192253	1.0
ENSG00000125944.19;MX:chr1:23338608-23340851:23341017-23344210:23338608-23344210:23344267-23344210:-	46.0	22.0	55.0	12.0	0.07380813136065781	1.0
ENSG00000125944.19;MX:chr1:23338608-23340851:23341020-23344210:23338608-23344210:23344267-23344210:-	38.0	22.0	56.0	12.0	0.017158756631104152	0.999999999999521
ENSG00000125944.19;MX:chr1:23321663-23323555:23323732-23337753:23321663-23333517:23333631-23337753:-	43.0	16.0	53.0	25.0	0.5759241233726695	1.0
ENSG00000125944.19;MX:chr1:23338608-23340851:23341017-23344210:23338608-23344210:23344303-23344210:-	46.0	27.0	55.0	29.0	0.8674591477145781	1.0
ENSG00000125944.19;MX:chr1:23338608-23340851:23341020-23344210:23338608-23344210:23344303-23344210:-	38.0	27.0	56.0	29.0	0.39628522727686744	1.0
ENSG00000188529.14;MX:chr1:23967723-23966444:23967723-23971849:23967723-23971572:23971623-23971849:-	6.0	24.0	0.0	20.0	0.06907530819913539	1.0
ENSG00000126698.10;MX:chr1:28229023-28230130:28230252-28232920:28229023-28232920:28232999-28232920:-	19.0	2.0	21.0	1.0	0.6069200226886001	1.0
ENSG00000184007.20;MX:chr1:31919658-31930932:31931142-31937777:31919658-31935588:31935659-31937777:-	54.0	12.0	248.0	52.0	0.8589125690734645	1.0
ENSG00000184007.20;MX:chr1:31910112-31911695:31911826-31918969:31910112-31915894:31915987-31918969:-	42.0	1.0	209.0	9.0	1.0	1.0
ENSG00000176261.15;MX:chr1:32621948-32627507:32627544-32633644:32621948-32631826:32631879-32633644:-	60.0	14.0	142.0	15.0	0.055718108607676675	1.0
ENSG00000134684.10;MX:chr1:32810766-32810910:32811057-32817187:32810766-32817187:32817380-32817187:-	37.0	8.0	150.0	14.0	0.09732923701550908	1.0
ENSG00000004455.16;MX:chr1:33010833-33009921:33010833-33013206:33010833-33012073:33012122-33013206:-	59.0	23.0	44.0	11.0	0.3188310000284877	1.0
ENSG00000004455.16;MX:chr1:33024567-33031543:33031661-33036735:33024567-33036735:33036870-33036735:-	43.0	78.0	49.0	57.0	0.10642551369770153	1.0
ENSG00000126067.11;MX:chr1:35603374-35605232:35605282-35631273:35603374-35609245:35609408-35631273:-	3.0	129.0	4.0	177.0	1.0	1.0
ENSG00000126067.11;MX:chr1:35631344-35636309:35636432-35641341:35631344-35641341:35641514-35641341:-	159.0	5.0	220.0	14.0	0.23395476718380764	1.0
ENSG00000183431.11;MX:chr1:37987836-37989547:37989595-37989869:37987836-37989869:37989985-37989869:-	114.0	2.0	271.0	12.0	0.36775464095597543	1.0
ENSG00000010803.16;MX:chr1:41143112-41159724:41159933-41161363:41143112-41160874:41160898-41161363:-	6.0	16.0	10.0	21.0	0.7683881404219632	1.0
ENSG00000198815.8;MX:chr1:42199230-42205761:42205863-42265114:42199230-42227882:42227966-42265114:-	2.0	23.0	1.0	39.0	0.5535714285714282	1.0
ENSG00000198815.8;MX:chr1:42311110-42323683:42323827-42335058:42311110-42335058:42335218-42335058:-	0.0	54.0	2.0	32.0	0.1465517241379295	1.0
ENSG00000117419.15;MX:chr1:44313228-44319627:44319744-44352849:44313228-44339044:44339322-44352849:-	92.0	4.0	44.0	8.0	0.025562826314947495	1.0
ENSG00000117450.13;MX:chr1:45511414-45514506:45514637-45515653:45511414-45514872:45514995-45515653:-	35.0	26.0	8.0	14.0	0.13491374419497765	1.0
ENSG00000117450.13;MX:chr1:45511414-45514506:45514637-45518937:45511414-45515653:45515807-45518937:-	21.0	50.0	18.0	21.0	0.09781462220135878	1.0
ENSG00000058804.11;MX:chr1:53832591-53835499:53835620-53838204:53832591-53838204:53838341-53838204:-	45.0	14.0	70.0	15.0	0.4031229079462556	1.0
ENSG00000116209.11;MX:chr1:54047372-54048649:54048682-54052999:54047372-54052999:54053203-54052999:-	12.0	110.0	27.0	183.0	0.4814840968689031	1.0
ENSG00000142856.16;MX:chr1:63478833-63490082:63490218-63523128:63478833-63508527:63508570-63523128:-	10.0	12.0	3.0	17.0	0.047447919989226046	1.0
ENSG00000142856.16;MX:chr1:63508570-63510064:63510181-63523128:63508570-63523128:63523193-63523128:-	13.0	52.0	4.0	38.0	0.18246456416809115	1.0
ENSG00000172380.5;MX:chr1:67707712-67777457:67777507-67833343:67707712-67833343:67833407-67833343:-	25.0	56.0	184.0	197.0	0.004604324654366117	0.9995784566489319
ENSG00000024526.16;MX:chr1:68489608-68494429:68494695-68496951:68489608-68496951:68497086-68496951:-	34.0	6.0	76.0	15.0	1.0	1.0
ENSG00000142892.14;MX:chr1:77169395-77206639:77206731-77219309:77169395-77210435:77210489-77219309:-	17.0	3.0	34.0	6.0	1.0	1.0
ENSG00000036549.12;MX:chr1:77584655-77584766:77584829-77639448:77584655-77631849:77633405-77639448:-	3.0	36.0	3.0	58.0	0.6756060765449529	1.0
ENSG00000077254.14;MX:chr1:77741748-77745420:77745599-77759642:77741748-77759642:77759830-77759642:-	31.0	5.0	45.0	15.0	0.29908549546877367	1.0
ENSG00000183291.16;MX:chr1:86863605-86862720:86863605-86880661:86863605-86868052:86868102-86880661:-	35.0	217.0	77.0	352.0	0.19878751397252387	1.0
ENSG00000183291.16;MX:chr1:86863605-86868052:86868102-86903280:86863605-86880661:86880725-86903280:-	4.0	42.0	6.0	84.0	0.7331825215322403	1.0
ENSG00000117500.12;MX:chr1:93154888-93154343:93154888-93156299:93154888-93156035:93156084-93156299:-	29.0	5.0	71.0	4.0	0.13392040158862575	1.0
ENSG00000023909.9;MX:chr1:93889159-93888455:93889159-93894613:93889159-93894613:93895300-93894613:-	111.0	3.0	66.0	5.0	0.263365295994548	1.0
ENSG00000117525.13;MX:chr1:94540368-94540571:94541066-94541536:94540368-94541536:94541732-94541536:-	76.0	167.0	236.0	581.0	0.4716811128628707	1.0
ENSG00000134248.13;MX:chr1:110406379-110407032:110407128-110407585:110406379-110407585:110407651-110407585:-	18.0	16.0	16.0	18.0	0.8086068234651986	1.0
ENSG00000271810.5;MX:chr1:112703806-112705099:112705123-112707077:112703806-112707077:112707114-112707077:-	17.0	3.0	27.0	4.0	1.0	1.0
ENSG00000271810.5;MX:chr1:112703806-112705099:112705201-112707077:112703806-112707077:112707114-112707077:-	20.0	3.0	27.0	4.0	1.0	1.0
ENSG00000155366.16;MX:chr1:112703806-112705052:112705168-112707077:112703806-112707077:112707121-112707077:-	32.0	8.0	49.0	22.0	0.26790905799465947	1.0
ENSG00000009307.15;MX:chr1:114738072-114739691:114739890-114757924:114738072-114749820:114750207-114757924:-	10.0	20.0	33.0	71.0	1.0	1.0
ENSG00000092607.14;MX:chr1:118885516-118883091:118885516-118899027:118885516-118890866:118890965-118899027:-	5.0	58.0	24.0	334.0	0.7862712184013378	1.0
ENSG00000265808.3;MX:chr1:120163370-120168839:120168949-120176306:120163370-120176306:120176499-120176306:-	162.0	559.0	329.0	1090.0	0.7442453606340763	1.0
ENSG00000269713.7;MX:chr1:149055899-149056511:149056620-149060522:149055899-149059699:149059808-149060522:-	8.0	15.0	9.0	13.0	0.7631037223084082	1.0
ENSG00000143420.18;MX:chr1:150625808-150624899:150625808-150627466:150625808-150626478:150626526-150627466:-	20.0	15.0	17.0	12.0	1.0	1.0
ENSG00000143420.18;MX:chr1:150625808-150626478:150626526-150629413:150625808-150627466:150627592-150629413:-	3.0	176.0	5.0	145.0	0.47645226209476893	1.0
ENSG00000143393.16;MX:chr1:151316509-151324744:151324917-151327270:151316509-151326171:151326373-151327270:-	4.0	30.0	7.0	19.0	0.1824862819797743	1.0
ENSG00000143545.8;MX:chr1:153983296-153983520:153983581-153986112:153983296-153984720:153984781-153986112:-	19.0	8.0	26.0	17.0	0.4511675327172363	1.0
ENSG00000143549.19;MX:chr1:154170711-154171412:154171488-154172907:154170711-154172028:154172091-154172907:-	5.0	34.0	11.0	28.0	0.15967458632480855	1.0
ENSG00000143549.19;MX:chr1:154170711-154171412:154171488-154172907:154170711-154172028:154172104-154172907:-	5.0	140.0	11.0	153.0	0.3035739430087084	1.0
ENSG00000143549.19;MX:chr1:154157721-154156369:154157721-154170399:154157721-154169304:154169383-154170399:-	4.0	20.0	3.0	22.0	0.7019391626022048	1.0
ENSG00000143549.19;MX:chr1:154157721-154156387:154157721-154170399:154157721-154169304:154169383-154170399:-	13.0	20.0	11.0	22.0	0.7983866348953588	1.0
ENSG00000143549.19;MX:chr1:154157721-154156365:154157721-154170399:154157721-154169304:154169383-154170399:-	8.0	20.0	12.0	22.0	0.598450413268427	1.0
ENSG00000143549.19;MX:chr1:154157721-154156384:154157721-154170399:154157721-154169304:154169383-154170399:-	3.0	20.0	4.0	22.0	1.0	1.0
ENSG00000143549.19;MX:chr1:154172978-154173083:154173201-154182987:154172978-154176114:154176248-154182987:-	12.0	8.0	13.0	8.0	1.0	1.0
ENSG00000143612.20;MX:chr1:154213946-154214456:154214574-154220341:154213946-154218715:154218785-154220341:-	55.0	4.0	65.0	7.0	0.753453614652601	1.0
ENSG00000143612.20;MX:chr1:154213946-154214456:154214574-154220341:154213946-154219835:154219937-154220341:-	55.0	5.0	65.0	4.0	0.7325695851142908	1.0
