event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000137955.15;RI:chr1:75789158:75789356-75789951:75790274:+	12.0	8.0	9.0	20.0	0.07707647535686443	1.0
ENSG00000137955.15;RI:chr1:75789158:75789356-75789951:75790057:+	1.0	56.0	11.0	114.0	0.10744683776693523	1.0
ENSG00000137955.15;RI:chr1:75792180:75792306-75794083:75794233:+	11.0	90.0	26.0	175.0	0.7113258904816293	1.0
ENSG00000162664.16;RI:chr1:90005132:90005244-90007344:90007750:+	9.0	52.0	12.0	72.0	1.0	1.0
ENSG00000122406.13;RI:chr1:92834778:92834913-92836189:92836392:+	23.0	306.0	34.0	420.0	0.8893670456003815	1.0
ENSG00000122406.13;RI:chr1:92832031:92832117-92833388:92833458:+	1.0	200.0	5.0	261.0	0.24296707673941417	1.0
ENSG00000122406.13;RI:chr1:92833388:92833458-92833544:92833660:+	27.0	275.0	36.0	369.0	1.0	1.0
ENSG00000122406.13;RI:chr1:92837455:92837633-92840556:92840639:+	168.0	17.0	210.0	36.0	0.10340444225407855	1.0
ENSG00000122406.13;RI:chr1:92837455:92837633-92840550:92840639:+	168.0	179.0	210.0	270.0	0.20301400750024318	1.0
ENSG00000122483.17;RI:chr1:93246104:93246204-93246837:93246954:+	1.0	19.0	6.0	73.0	1.0	1.0
ENSG00000122481.16;RI:chr1:95244210:95244698-95246541:95246657:+	13.0	25.0	11.0	23.0	1.0	1.0
ENSG00000134186.11;RI:chr1:108696276:108696337-108698603:108698827:+	17.0	45.0	42.0	88.0	0.6160300143151948	1.0
ENSG00000116266.10;RI:chr1:108780527:108782517-108782648:108782706:+	6.0	18.0	14.0	25.0	0.4158804826633893	1.0
ENSG00000116266.10;RI:chr1:108793581:108793647-108794826:108794907:+	6.0	85.0	14.0	126.0	0.4751483625337641	1.0
ENSG00000116266.10;RI:chr1:108796233:108796372-108796619:108796726:+	12.0	74.0	22.0	106.0	0.5720343677609323	1.0
ENSG00000031698.12;RI:chr1:109229413:109229572-109230877:109231786:+	1.0	19.0	15.0	46.0	0.10161007756367135	1.0
ENSG00000031698.12;RI:chr1:109230877:109231021-109231630:109231786:+	19.0	79.0	46.0	302.0	0.1444263114654225	1.0
ENSG00000031698.12;RI:chr1:109236390:109236548-109237243:109237373:+	7.0	66.0	16.0	254.0	0.2916294777604431	1.0
ENSG00000031698.12;RI:chr1:109235976:109236106-109236390:109236548:+	3.0	80.0	9.0	286.0	0.7306025835959066	1.0
ENSG00000116337.15;RI:chr1:109626725:109626912-109627174:109627316:+	2.0	64.0	2.0	53.0	1.0	1.0
ENSG00000116337.15;RI:chr1:109629326:109629490-109629795:109629916:+	2.0	58.0	2.0	46.0	1.0	1.0
ENSG00000168765.16;RI:chr1:109658813:109658909-109658999:109659110:+	0.0	58.0	3.0	58.0	0.24412476855148588	1.0
ENSG00000143093.14;RI:chr1:110049111:110049238-110049459:110049560:+	3.0	57.0	11.0	71.0	0.15284263167288512	1.0
ENSG00000116489.12;RI:chr1:112653555:112653661-112654464:112654671:+	239.0	265.0	463.0	406.0	0.03831811425131512	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698714:112698789:+	45.0	105.0	34.0	66.0	0.578857006207741	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698637:112698789:+	45.0	42.0	34.0	23.0	0.39420071848941163	1.0
ENSG00000155363.18;RI:chr1:112699893:112699982-112700218:112700340:+	97.0	134.0	80.0	92.0	0.4170039899953318	1.0
ENSG00000155363.18;RI:chr1:112693666:112694172-112694452:112694629:+	8.0	106.0	3.0	96.0	0.22737676328657047	1.0
ENSG00000155363.18;RI:chr1:112696147:112696251-112696436:112696534:+	21.0	227.0	16.0	167.0	1.0	1.0
ENSG00000155363.18;RI:chr1:112694748:112694896-112695415:112695574:+	6.0	243.0	5.0	180.0	1.0	1.0
ENSG00000155363.18;RI:chr1:112700218:112700340-112700415:112700743:+	7.0	119.0	6.0	85.0	0.7782053007303624	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698714:112699810:+	27.0	12.0	40.0	9.0	0.21249510136873412	1.0
ENSG00000155363.18;RI:chr1:112698286:112698478-112698637:112699810:+	27.0	1.0	40.0	1.0	1.0	1.0
ENSG00000155363.18;RI:chr1:112698286:112698789-112699457:112699810:+	27.0	7.0	40.0	5.0	0.34430380829816887	1.0
ENSG00000155363.18;RI:chr1:112698286:112698789-112699684:112699810:+	27.0	38.0	40.0	29.0	0.08352112991734166	1.0
ENSG00000155363.18;RI:chr1:112698714:112698789-112699457:112699810:+	12.0	18.0	9.0	11.0	0.775928700898169	1.0
ENSG00000155363.18;RI:chr1:112698714:112698789-112699684:112699810:+	12.0	87.0	9.0	55.0	0.8118837786316417	1.0
ENSG00000155363.18;RI:chr1:112698637:112698789-112699684:112699810:+	1.0	40.0	1.0	23.0	1.0	1.0
ENSG00000118655.5;RI:chr1:113911130:113911838-113912131:113914072:+	23.0	4.0	49.0	9.0	1.0	1.0
ENSG00000163399.15;RI:chr1:116389438:116389707-116390212:116390411:+	15.0	21.0	36.0	44.0	0.8404665771241787	1.0
ENSG00000163399.15;RI:chr1:116401553:116401655-116403883:116403975:+	2.0	55.0	3.0	113.0	0.6649746280772094	1.0
ENSG00000163399.15;RI:chr1:116400860:116401006-116401129:116401260:+	2.0	52.0	6.0	102.0	0.7198916834467115	1.0
ENSG00000163399.15;RI:chr1:116399419:116399543-116400860:116401006:+	3.0	52.0	8.0	102.0	0.7532152084298905	1.0
ENSG00000116830.11;RI:chr1:117076179:117076294-117076640:117076823:+	2.0	38.0	6.0	68.0	0.7108064020825678	1.0
ENSG00000116830.11;RI:chr1:117097350:117097433-117098832:117098907:+	7.0	29.0	17.0	51.0	0.6281868851735517	1.0
ENSG00000116830.11;RI:chr1:117101379:117101562-117102193:117102863:+	7.0	29.0	17.0	51.0	0.6281868851735517	1.0
ENSG00000092621.12;RI:chr1:119741766:119741897-119742806:119743044:+	8.0	63.0	19.0	158.0	1.0	1.0
ENSG00000186141.8;RI:chr1:145826453:145826492-145826605:145826709:+	50.0	20.0	58.0	44.0	0.056077385835211505	1.0
ENSG00000163156.11;RI:chr1:151167325:151167414-151168143:151168338:+	19.0	104.0	15.0	89.0	0.854235143503209	1.0
ENSG00000143398.19;RI:chr1:151246919:151246965-151247862:151247942:+	4.0	31.0	3.0	40.0	0.6942663227811028	1.0
ENSG00000143398.19;RI:chr1:151232247:151232365-151232550:151232703:+	1.0	87.0	1.0	127.0	1.0	1.0
ENSG00000159352.15;RI:chr1:151264831:151264918-151265165:151265234:+	6.0	96.0	6.0	68.0	0.5625557460766011	1.0
ENSG00000159377.10;RI:chr1:151401238:151401355-151401541:151401630:+	24.0	106.0	21.0	71.0	0.4984367212932995	1.0
ENSG00000159377.10;RI:chr1:151400441:151400845-151401238:151401355:+	16.0	27.0	10.0	10.0	0.41365544388329717	1.0
ENSG00000159377.10;RI:chr1:151400441:151400588-151400763:151401355:+	16.0	6.0	10.0	11.0	0.12426406331085237	1.0
ENSG00000159377.10;RI:chr1:151400441:151400588-151400763:151400845:+	34.0	74.0	15.0	65.0	0.06422492733150853	1.0
ENSG00000159377.10;RI:chr1:151400441:151401355-151401541:151401630:+	35.0	16.0	18.0	10.0	0.8033922420216459	1.0
ENSG00000159377.10;RI:chr1:151400441:151400845-151401238:151401630:+	35.0	7.0	18.0	5.0	0.7405147804003154	1.0
ENSG00000159377.10;RI:chr1:151400763:151400845-151401238:151401355:+	6.0	63.0	11.0	52.0	0.19304505092995422	1.0
ENSG00000159377.10;RI:chr1:151399980:151400187-151400441:151400588:+	12.0	68.0	8.0	51.0	1.0	1.0
ENSG00000159377.10;RI:chr1:151399980:151400185-151400441:151400588:+	12.0	22.0	8.0	25.0	0.42511422870674387	1.0
ENSG00000160679.12;RI:chr1:153636571:153636653-153638294:153638448:+	9.0	89.0	7.0	86.0	0.7960737991607636	1.0
ENSG00000160679.12;RI:chr1:153643226:153643364-153645063:153645471:+	12.0	41.0	17.0	31.0	0.1892460788456331	1.0
ENSG00000143624.13;RI:chr1:153772339:153772440-153772638:153772711:+	4.0	49.0	4.0	48.0	1.0	1.0
ENSG00000143624.13;RI:chr1:153760826:153760918-153761569:153761676:+	4.0	42.0	5.0	44.0	1.0	1.0
ENSG00000177954.12;RI:chr1:153990761:153990802-153991114:153991223:+	9.0	783.0	13.0	600.0	0.1926290742895471	1.0
ENSG00000177954.12;RI:chr1:153990790:153991034-153991114:153991223:+	9.0	15.0	13.0	9.0	0.23712564036463457	1.0
ENSG00000143569.18;RI:chr1:154253899:154254089-154254835:154254890:+	24.0	153.0	12.0	82.0	1.0	1.0
ENSG00000143575.14;RI:chr1:154274949:154275001-154275153:154275260:+	2.0	241.0	10.0	273.0	0.04292389236683221	1.0
ENSG00000143575.14;RI:chr1:154273335:154273598-154273773:154273961:+	10.0	201.0	10.0	245.0	0.8190868519003369	1.0
ENSG00000160688.18;RI:chr1:154990158:154990257-154990338:154990528:+	35.0	50.0	29.0	41.0	1.0	1.0
ENSG00000173171.14;RI:chr1:155210547:155210627-155212126:155212219:+	5.0	78.0	3.0	63.0	1.0	1.0
ENSG00000160752.14;RI:chr1:155318168:155318291-155318664:155318753:+	26.0	152.0	54.0	229.0	0.2558475901507025	1.0
ENSG00000160752.14;RI:chr1:155319610:155319688-155319793:155319928:+	4.0	170.0	6.0	259.0	1.0	1.0
ENSG00000160752.14;RI:chr1:155318168:155318753-155318855:155318928:+	8.0	26.0	11.0	54.0	0.43352359447209365	1.0
ENSG00000160752.14;RI:chr1:155319610:155319928-155320408:155320665:+	18.0	4.0	21.0	6.0	1.0	1.0
ENSG00000160753.15;RI:chr1:155325101:155325178-155325315:155325490:+	6.0	42.0	4.0	65.0	0.31353375112734394	1.0
ENSG00000125459.15;RI:chr1:155611215:155611291-155611548:155611603:+	2.0	44.0	6.0	26.0	0.0581821178122852	1.0
ENSG00000125459.15;RI:chr1:155612417:155612570-155612843:155612975:+	2.0	49.0	6.0	31.0	0.06479059718182426	1.0
ENSG00000125459.15;RI:chr1:155613461:155613566-155613656:155613766:+	5.0	44.0	2.0	27.0	1.0	1.0
ENSG00000125459.15;RI:chr1:155611688:155611827-155611982:155612100:+	5.0	44.0	5.0	26.0	0.4982521383234636	1.0
ENSG00000163565.18;RI:chr1:159053532:159053724-159054820:159055155:+	4.0	100.0	2.0	189.0	0.1894944796171437	1.0
ENSG00000162734.12;RI:chr1:160213109:160213265-160213421:160215372:+	7.0	38.0	9.0	58.0	0.7877399554665232	1.0
ENSG00000158793.13;RI:chr1:161118088:161118178-161118785:161118881:+	10.0	52.0	10.0	20.0	0.10354181225001692	1.0
ENSG00000143222.11;RI:chr1:161157253:161157317-161157616:161157693:+	17.0	210.0	13.0	171.0	1.0	1.0
ENSG00000143258.15;RI:chr1:161160619:161160975-161161121:161161240:+	30.0	8.0	20.0	5.0	1.0	1.0
ENSG00000143258.15;RI:chr1:161164533:161164612-161164834:161164942:+	7.0	28.0	3.0	19.0	0.7250443476858586	1.0
ENSG00000143224.17;RI:chr1:161170906:161170949-161171033:161171219:+	11.0	44.0	5.0	18.0	1.0	1.0
ENSG00000158864.12;RI:chr1:161209482:161209595-161209856:161209931:+	7.0	34.0	5.0	38.0	0.5436818375917272	1.0
ENSG00000158864.12;RI:chr1:161212350:161212480-161213379:161213475:+	5.0	41.0	7.0	42.0	0.7603595854700662	1.0
ENSG00000143228.12;RI:chr1:163328227:163328304-163328845:163328907:+	5.0	50.0	6.0	83.0	0.7486433741213139	1.0
ENSG00000117475.13;RI:chr1:169376539:169376979-169378329:169378529:+	9.0	41.0	7.0	71.0	0.17206084630096613	1.0
ENSG00000117475.13;RI:chr1:169380480:169380609-169382061:169382281:+	9.0	38.0	7.0	69.0	0.1663685048937933	1.0
ENSG00000120370.12;RI:chr1:170542490:170542592-170544704:170544845:+	5.0	28.0	1.0	31.0	0.19678136071578717	1.0
ENSG00000117523.16;RI:chr1:171522176:171522259-171523220:171523354:+	4.0	116.0	3.0	91.0	1.0	1.0
ENSG00000117523.16;RI:chr1:171586075:171587221-171587647:171587751:+	221.0	4.0	179.0	2.0	0.6962392808208074	1.0
ENSG00000117523.16;RI:chr1:171591151:171591204-171591586:171593511:+	221.0	323.0	179.0	287.0	0.4785772163927773	1.0
ENSG00000117523.16;RI:chr1:171591151:171591200-171591586:171593511:+	221.0	193.0	179.0	143.0	0.6016311442377049	1.0
ENSG00000010165.19;RI:chr1:171781677:171781795-171781987:171782120:+	17.0	7.0	26.0	9.0	0.7747842515541817	1.0
ENSG00000135829.16;RI:chr1:182881263:182881425-182881519:182881647:+	36.0	84.0	28.0	69.0	0.8819733768605708	1.0
ENSG00000157181.15;RI:chr1:186388441:186388548-186389587:186389624:+	3.0	30.0	14.0	18.0	0.0018438866958484193	0.9994026204846616
ENSG00000198700.9;RI:chr1:201870582:201870858-201871160:201871327:+	12.0	144.0	20.0	85.0	0.0072565507076018275	0.9999999999997532
ENSG00000198700.9;RI:chr1:201874249:201874372-201874831:201874936:+	14.0	126.0	14.0	85.0	0.41453512901214457	1.0
ENSG00000163444.11;RI:chr1:203014888:203015048-203015959:203016140:+	3.0	163.0	7.0	81.0	0.03516885627725208	1.0
ENSG00000163444.11;RI:chr1:203007395:203007574-203007773:203007863:+	45.0	11.0	9.0	14.0	0.000988160996533556	0.981485497445999
ENSG00000257315.2;RI:chr1:203801574:203801628-203802956:203803016:+	44.0	23.0	65.0	30.0	0.7362648243016914	1.0
ENSG00000257315.2;RI:chr1:203801574:203801628-203802651:203803016:+	44.0	3.0	65.0	4.0	1.0	1.0
ENSG00000143499.13;RI:chr1:214330949:214331070-214332017:214332192:+	2.0	54.0	2.0	60.0	1.0	1.0
ENSG00000143499.13;RI:chr1:214330167:214330278-214330949:214331070:+	4.0	54.0	13.0	60.0	0.07292163649720933	1.0
ENSG00000154305.16;RI:chr1:222659621:222659657-222659733:222659801:+	3.0	51.0	1.0	50.0	0.6183185746292569	1.0
ENSG00000154305.16;RI:chr1:222662252:222662332-222663997:222664148:+	3.0	51.0	1.0	49.0	0.6187631656896744	1.0
