event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000117713.19;A3:chr1:26773898-26774328:26773898-26774979:+	20.0	8.0	40.0	26.0	0.3568617801668401	1.0
ENSG00000186501.14;A3:chr1:27322391-27322255:27322391-27322292:+	11.0	79.0	10.0	82.0	0.8198035521723746	1.0
ENSG00000130770.17;A3:chr1:28236452-28237760:28236452-28237836:+	13.0	43.0	2.0	80.0	0.00015540970192885802	0.46462912751668417
ENSG00000160050.14;A3:chr1:32204045-32204185:32204045-32204597:+	9.0	20.0	10.0	25.0	1.0	1.0
ENSG00000084623.11;A3:chr1:32224475-32226148:32224475-32226170:+	7.0	465.0	24.0	721.0	0.06393777249017941	1.0
ENSG00000162521.18;A3:chr1:32651322-32651913:32651322-32651916:+	227.0	84.0	521.0	161.0	0.2666826262022714	1.0
ENSG00000162521.18;A3:chr1:32672901-32679639:32672901-32680525:+	203.0	10.0	434.0	9.0	0.07915051473048104	1.0
ENSG00000162521.18;A3:chr1:32673580-32679634:32673580-32679639:+	21.0	28.0	57.0	50.0	0.3006781296817277	1.0
ENSG00000162521.18;A3:chr1:32652061-32668224:32652061-32668319:+	21.0	23.0	54.0	51.0	0.7218216784158591	1.0
ENSG00000162521.18;A3:chr1:32672901-32679634:32672901-32679639:+	44.0	220.0	101.0	444.0	0.5581795181200875	1.0
ENSG00000162521.18;A3:chr1:32672901-32679634:32672901-32680525:+	44.0	10.0	101.0	9.0	0.06881096177986507	1.0
ENSG00000116497.17;A3:chr1:32826930-32827992:32826930-32827995:+	38.0	17.0	74.0	24.0	0.44808290627517366	1.0
ENSG00000116871.15;A3:chr1:36179315-36179511:36179315-36179514:+	15.0	21.0	29.0	44.0	1.0	1.0
ENSG00000084072.16;A3:chr1:39743924-39745374:39743924-39745413:+	202.0	14.0	191.0	21.0	0.21963905173573772	1.0
ENSG00000131236.16;A3:chr1:40059458-40060066:40059458-40060069:+	158.0	52.0	345.0	88.0	0.22161393299751272	1.0
ENSG00000131236.16;A3:chr1:40040783-40040751:40040783-40040757:+	1.0	33.0	3.0	79.0	1.0	1.0
ENSG00000131236.16;A3:chr1:40040783-40059333:40040783-40059336:+	13.0	14.0	34.0	38.0	1.0	1.0
ENSG00000131236.16;A3:chr1:40040801-40040757:40040801-40040772:+	131.0	9.0	234.0	7.0	0.11511718887151981	1.0
ENSG00000131236.16;A3:chr1:40041493-40059333:40041493-40059336:+	26.0	10.0	57.0	44.0	0.11415437271294425	1.0
ENSG00000131236.16;A3:chr1:40040801-40059333:40040801-40059336:+	32.0	104.0	42.0	192.0	0.22528365688913016	1.0
ENSG00000066136.20;A3:chr1:40763046-40766595:40763046-40766601:+	90.0	18.0	136.0	16.0	0.19100254773274	1.0
ENSG00000066136.20;A3:chr1:40769415-40770708:40769415-40770711:+	80.0	21.0	102.0	35.0	0.4412685537397607	1.0
ENSG00000066136.20;A3:chr1:40753246-40758120:40753246-40758123:+	90.0	20.0	125.0	32.0	0.753954440829048	1.0
ENSG00000066136.20;A3:chr1:40769415-40770396:40769415-40770708:+	9.0	80.0	20.0	102.0	0.22735219935869655	1.0
ENSG00000066136.20;A3:chr1:40769415-40770396:40769415-40770711:+	9.0	21.0	20.0	35.0	0.6362455210722825	1.0
ENSG00000117399.13;A3:chr1:43359006-43358980:43359006-43358981:+	7.0	57.0	7.0	45.0	0.7774079647898562	1.0
ENSG00000117410.13;A3:chr1:43975107-43975799:43975107-43976089:+	5.0	66.0	16.0	60.0	0.018329464628206456	1.0
ENSG00000178028.13;A3:chr1:44213527-44213708:44213527-44213748:+	46.0	8.0	39.0	6.0	1.0	1.0
ENSG00000178028.13;A3:chr1:44214898-44218310:44214898-44218340:+	83.0	1.0	82.0	3.0	0.6205222690713256	1.0
ENSG00000178028.13;A3:chr1:44219477-44219779:44219477-44219805:+	5.0	104.0	7.0	102.0	0.7679520970914531	1.0
ENSG00000178028.13;A3:chr1:44213527-44213662:44213527-44213708:+	12.0	46.0	11.0	39.0	1.0	1.0
ENSG00000142937.11;A3:chr1:44776140-44776674:44776140-44777613:+	25.0	16.0	17.0	14.0	0.6361275094832344	1.0
ENSG00000142937.11;A3:chr1:44775600-44776033:44775600-44777613:+	14.0	6.0	25.0	15.0	0.774687341259854	1.0
ENSG00000142937.11;A3:chr1:44775600-44776033:44775600-44776674:+	14.0	25.0	25.0	42.0	1.0	1.0
ENSG00000142937.11;A3:chr1:44776774-44777613:44776774-44777999:+	10.0	10.0	15.0	6.0	0.20816092687277443	1.0
ENSG00000142937.11;A3:chr1:44777789-44777999:44777789-44778575:+	7.0	15.0	8.0	17.0	1.0	1.0
ENSG00000126088.13;A3:chr1:45012285-45012248:45012285-45012253:+	6.0	151.0	4.0	145.0	0.7506675841685178	1.0
ENSG00000126088.13;A3:chr1:45012285-45012856:45012285-45012906:+	63.0	188.0	70.0	147.0	0.10014399123234252	1.0
ENSG00000126088.13;A3:chr1:45013354-45013574:45013354-45013593:+	48.0	211.0	33.0	198.0	0.2244455917334891	1.0
ENSG00000126088.13;A3:chr1:45013019-45013135:45013019-45013291:+	41.0	10.0	39.0	13.0	0.6371964645786687	1.0
ENSG00000132773.11;A3:chr1:45342643-45342738:45342643-45342842:+	3.0	37.0	8.0	50.0	0.5170533561383592	1.0
ENSG00000132773.11;A3:chr1:45342643-45342734:45342643-45342842:+	1.0	37.0	6.0	50.0	0.23504865995961188	1.0
ENSG00000117448.13;A3:chr1:45567020-45567960:45567020-45567981:+	6.0	200.0	8.0	224.0	0.7924424395826161	1.0
ENSG00000117448.13;A3:chr1:45568684-45568926:45568684-45568933:+	141.0	23.0	158.0	31.0	0.5567705465014108	1.0
ENSG00000117448.13;A3:chr1:45566688-45566868:45566688-45567981:+	41.0	3.0	37.0	4.0	0.7068171752119714	1.0
ENSG00000132780.16;A3:chr1:45605016-45606481:45605016-45606516:+	234.0	2.0	194.0	6.0	0.1505212637387921	1.0
ENSG00000132780.16;A3:chr1:45602365-45604916:45602365-45604935:+	3.0	231.0	2.0	196.0	1.0	1.0
ENSG00000132780.16;A3:chr1:45616703-45617462:45616703-45618060:+	27.0	19.0	12.0	11.0	0.6177233964796203	1.0
ENSG00000132780.16;A3:chr1:45618251-45617462:45618251-45618060:+	20.0	113.0	11.0	103.0	0.2489887018432034	1.0
ENSG00000132780.16;A3:chr1:45615471-45616336:45615471-45616625:+	8.0	100.0	7.0	48.0	0.26799794880511796	1.0
ENSG00000085999.11;A3:chr1:46260611-46260726:46260611-46260858:+	89.0	4.0	74.0	5.0	0.733915593312369	1.0
ENSG00000085999.11;A3:chr1:46261015-46261260:46261015-46261263:+	95.0	3.0	79.0	2.0	1.0	1.0
ENSG00000173660.11;A3:chr1:46303820-46303697:46303820-46303729:+	816.0	8.0	643.0	12.0	0.17735963679672767	1.0
ENSG00000116212.14;A3:chr1:53946549-53946370:53946549-53946378:+	18.0	6.0	24.0	21.0	0.11991088976018345	1.0
ENSG00000116221.15;A3:chr1:54205410-54209945:54205410-54209947:+	19.0	46.0	30.0	66.0	0.8621019860215411	1.0
ENSG00000243725.6;A3:chr1:54716019-54716598:54716019-54716599:+	25.0	34.0	39.0	40.0	0.4908269739645035	1.0
ENSG00000213625.8;A3:chr1:65420740-65420694:65420740-65420717:+	4.0	119.0	6.0	159.0	1.0	1.0
ENSG00000116754.13;A3:chr1:70250503-70250607:70250503-70250610:+	174.0	73.0	231.0	76.0	0.21162106834110006	1.0
ENSG00000116754.13;A3:chr1:70205780-70221611:70205780-70221614:+	59.0	65.0	97.0	71.0	0.09705000219106798	1.0
ENSG00000116754.13;A3:chr1:70246907-70249930:70246907-70249951:+	22.0	215.0	20.0	267.0	0.33771642190773726	1.0
ENSG00000116754.13;A3:chr1:70221839-70221407:70221839-70221472:+	7.0	14.0	3.0	23.0	0.08639989643115377	1.0
ENSG00000116754.13;A3:chr1:70250678-70250607:70250678-70250610:+	24.0	2.0	19.0	3.0	0.6492445266728352	1.0
ENSG00000116754.13;A3:chr1:70228555-70231094:70228555-70232267:+	1.0	141.0	5.0	144.0	0.21470612053394572	1.0
ENSG00000259030.7;A3:chr1:74201410-74204390:74201410-74205207:+	33.0	2.0	27.0	2.0	1.0	1.0
ENSG00000117054.13;A3:chr1:75724817-75728388:75724817-75728400:+	7.0	97.0	8.0	156.0	0.5894619982549372	1.0
ENSG00000137965.10;A3:chr1:78649905-78650185:78649905-78650540:+	18.0	5.0	60.0	10.0	0.5135118206479228	1.0
ENSG00000142875.19;A3:chr1:84078371-84179175:84078371-84179176:+	8.0	22.0	18.0	19.0	0.08156885550465193	1.0
ENSG00000162664.16;A3:chr1:90005244-90007344:90005244-90007611:+	52.0	2.0	72.0	1.0	0.5743172103487055	1.0
ENSG00000122406.13;A3:chr1:92837633-92840550:92837633-92840556:+	179.0	17.0	270.0	36.0	0.3000544103654692	1.0
ENSG00000122406.13;A3:chr1:92833660-92834778:92833660-92836189:+	23.0	13.0	34.0	25.0	0.6667365971430811	1.0
ENSG00000122406.13;A3:chr1:92833458-92833544:92833458-92834778:+	1.0	19.0	5.0	27.0	0.38665482559635983	1.0
ENSG00000122406.13;A3:chr1:92832117-92833388:92832117-92833544:+	27.0	31.0	36.0	59.0	0.31348397194752586	1.0
ENSG00000143033.17;A3:chr1:93079531-93110229:93079531-93110326:+	45.0	10.0	41.0	17.0	0.19051533203543797	1.0
ENSG00000143033.17;A3:chr1:93079531-93110229:93079531-93110231:+	46.0	6.0	42.0	2.0	0.2822634762393546	1.0
ENSG00000122483.17;A3:chr1:93212261-93214742:93212261-93214745:+	18.0	2.0	59.0	14.0	0.5078253624563407	1.0
ENSG00000137942.16;A3:chr1:93549426-93550946:93549426-93552408:+	18.0	10.0	49.0	38.0	0.514076524905698	1.0
ENSG00000137996.12;A3:chr1:100266624-100268073:100266624-100268151:+	4.0	100.0	8.0	138.0	0.7657145387613856	1.0
ENSG00000121957.13;A3:chr1:108877228-108885274:108877228-108885506:+	26.0	1.0	53.0	7.0	0.4258892029363329	1.0
ENSG00000031698.12;A3:chr1:109214128-109213959:109214128-109214045:+	40.0	12.0	172.0	15.0	0.005169206765101108	0.9999999987721071
ENSG00000116337.15;A3:chr1:109629490-109629795:109629490-109629799:+	58.0	6.0	46.0	7.0	0.5644231134998453	1.0
ENSG00000168710.17;A3:chr1:110011357-110012361:110011357-110012386:+	56.0	6.0	89.0	7.0	0.767970316805339	1.0
ENSG00000134255.13;A3:chr1:111140307-111147641:111140307-111147646:+	85.0	45.0	113.0	88.0	0.10853076652505231	1.0
ENSG00000155363.18;A3:chr1:112674729-112674831:112674729-112674847:+	21.0	69.0	13.0	44.0	1.0	1.0
ENSG00000155363.18;A3:chr1:112687106-112688327:112687106-112688934:+	15.0	11.0	11.0	10.0	0.7738414489834093	1.0
ENSG00000155363.18;A3:chr1:112698789-112699457:112698789-112699684:+	27.0	165.0	16.0	107.0	0.8672166297362385	1.0
ENSG00000155363.18;A3:chr1:112698478-112698637:112698478-112698714:+	43.0	117.0	24.0	75.0	0.6642010733455801	1.0
ENSG00000092621.12;A3:chr1:119712160-119711933:119712160-119711935:+	13.0	8.0	26.0	24.0	0.6020286874209242	1.0
ENSG00000092621.12;A3:chr1:119743044-119743866:119743044-119743885:+	5.0	83.0	19.0	233.0	0.6376660662929787	1.0
ENSG00000092621.12;A3:chr1:119741897-119742784:119741897-119742806:+	1.0	63.0	8.0	158.0	0.45059639491231096	1.0
ENSG00000171943.11;A3:chr1:121185124-121185014:121185124-121185036:+	43.0	115.0	112.0	400.0	0.19502792363776897	1.0
ENSG00000171943.11;A3:chr1:121374954-121382700:121374954-121382703:+	43.0	115.0	112.0	400.0	0.19502792363776897	1.0
ENSG00000186141.8;A3:chr1:145825923-145826453:145825923-145826605:+	50.0	6.0	58.0	7.0	1.0	1.0
ENSG00000136631.14;A3:chr1:150067950-150068609:150067950-150068629:+	2.0	53.0	4.0	27.0	0.1824857163033454	1.0
ENSG00000143379.12;A3:chr1:150964083-150964246:150964083-150964249:+	28.0	7.0	17.0	3.0	0.731125697997739	1.0
ENSG00000143398.19;A3:chr1:151199081-151224244:151199081-151224247:+	31.0	48.0	60.0	65.0	0.24877055256194255	1.0
ENSG00000159377.10;A3:chr1:151400845-151401238:151400845-151401541:+	24.0	6.0	21.0	5.0	1.0	1.0
ENSG00000159377.10;A3:chr1:151399727-151399980:151399727-151400441:+	27.0	13.0	20.0	9.0	1.0	1.0
ENSG00000159377.10;A3:chr1:151400588-151400763:151400588-151401238:+	14.0	15.0	12.0	8.0	0.5618175538075161	1.0
ENSG00000160679.12;A3:chr1:153638448-153642242:153638448-153642245:+	64.0	26.0	61.0	20.0	0.6057467924176245	1.0
ENSG00000160679.12;A3:chr1:153642429-153643226:153642429-153645063:+	12.0	10.0	17.0	6.0	0.2214009006536405	1.0
ENSG00000177954.12;A3:chr1:153990802-153990913:153990802-153991114:+	13.0	783.0	5.0	600.0	0.23392626659516563	1.0
ENSG00000143569.18;A3:chr1:154266568-154268756:154266568-154268759:+	63.0	19.0	31.0	15.0	0.2982104432307272	1.0
ENSG00000143575.14;A3:chr1:154272776-154273335:154272776-154273479:+	224.0	19.0	263.0	28.0	0.5403550597487776	1.0
ENSG00000143575.14;A3:chr1:154273598-154273749:154273598-154273773:+	11.0	220.0	6.0	273.0	0.13659536470237993	1.0
ENSG00000160688.18;A3:chr1:154990528-154992564:154990528-154992712:+	14.0	71.0	8.0	62.0	0.4889566294830081	1.0
ENSG00000160688.18;A3:chr1:154984066-154987465:154984066-154988104:+	5.0	71.0	3.0	60.0	0.728529090042412	1.0
ENSG00000143537.13;A3:chr1:155054506-155055786:155054506-155055789:+	9.0	61.0	9.0	17.0	0.02099773742128903	1.0
ENSG00000243364.7;A3:chr1:155067440-155068852:155067440-155069018:+	18.0	2.0	20.0	5.0	0.43665240035064135	1.0
ENSG00000169241.18;A3:chr1:155138098-155138161:155138098-155138179:+	2.0	92.0	21.0	119.0	0.001204973948142442	0.991955784778361
ENSG00000160752.14;A3:chr1:155308965-155310042:155308965-155310063:+	32.0	43.0	63.0	59.0	0.24234205426928673	1.0
ENSG00000160752.14;A3:chr1:155309965-155310042:155309965-155310063:+	45.0	5.0	67.0	13.0	0.4354709473572626	1.0
ENSG00000160752.14;A3:chr1:155309076-155308939:155309076-155308951:+	26.0	11.0	34.0	12.0	0.8067322767824291	1.0
ENSG00000160752.14;A3:chr1:155309076-155310042:155309076-155310063:+	12.0	18.0	19.0	23.0	0.8097180554178363	1.0
ENSG00000160752.14;A3:chr1:155308965-155309752:155308965-155309788:+	5.0	29.0	14.0	41.0	0.2922195689045474	1.0
ENSG00000125459.15;A3:chr1:155610332-155610393:155610332-155610424:+	2.0	52.0	6.0	28.0	0.050930864606047094	1.0
ENSG00000125459.15;A3:chr1:155613766-155614058:155613766-155614061:+	39.0	10.0	24.0	5.0	1.0	1.0
ENSG00000116586.11;A3:chr1:156058067-156058277:156058067-156058314:+	14.0	43.0	10.0	13.0	0.11162530409604635	1.0
ENSG00000160785.13;A3:chr1:156200472-156207861:156200472-156207885:+	2.0	33.0	5.0	16.0	0.08989275923238157	1.0
ENSG00000160783.19;A3:chr1:156233728-156236287:156233728-156236348:+	88.0	3.0	72.0	17.0	0.000717947274351169	0.9436634364517046
ENSG00000163382.11;A3:chr1:156591986-156592100:156591986-156592104:+	268.0	6.0	112.0	19.0	4.802648911077739e-06	0.019168621537144825
ENSG00000183853.17;A3:chr1:158088454-158089453:158088454-158089501:+	62.0	13.0	56.0	7.0	0.34036531538580006	1.0
ENSG00000163565.18;A3:chr1:159052098-159053532:159052098-159053563:+	104.0	7.0	191.0	11.0	0.8018304226062682	1.0
ENSG00000158793.13;A3:chr1:161118178-161118785:161118178-161118803:+	53.0	4.0	21.0	1.0	1.0	1.0
ENSG00000158793.13;A3:chr1:161119388-161119492:161119388-161119508:+	1.0	80.0	1.0	54.0	1.0	1.0
ENSG00000158793.13;A3:chr1:161119612-161119818:161119612-161119824:+	68.0	13.0	43.0	12.0	0.4993044383787947	1.0
ENSG00000081721.11;A3:chr1:161750145-161751654:161750145-161751667:+	27.0	15.0	34.0	16.0	0.8253328818903892	1.0
ENSG00000117143.13;A3:chr1:162590511-162592731:162590511-162592734:+	21.0	8.0	44.0	37.0	0.12330291400799782	1.0
ENSG00000132196.14;A3:chr1:162796677-162797801:162796677-162797827:+	28.0	6.0	40.0	8.0	1.0	1.0
ENSG00000143228.12;A3:chr1:163339477-163340363:163339477-163340367:+	46.0	9.0	74.0	15.0	1.0	1.0
ENSG00000143198.12;A3:chr1:165631293-165649754:165631293-165649840:+	3.0	21.0	7.0	65.0	0.7071391800368764	1.0
ENSG00000143164.15;A3:chr1:168065746-168066376:168065746-168066382:+	69.0	6.0	72.0	5.0	0.763562435960903	1.0
ENSG00000117475.13;A3:chr1:169368342-169369472:169368342-169369481:+	22.0	27.0	17.0	45.0	0.07197224475441255	1.0
ENSG00000117523.16;A3:chr1:171485735-171485532:171485735-171485550:+	6.0	18.0	8.0	16.0	0.7516424282019665	1.0
ENSG00000117523.16;A3:chr1:171515859-171517585:171515859-171517590:+	19.0	59.0	21.0	52.0	0.5830116816887018	1.0
ENSG00000117523.16;A3:chr1:171485735-171485542:171485735-171485550:+	9.0	18.0	8.0	16.0	1.0	1.0
ENSG00000117523.16;A3:chr1:171512200-171512994:171512200-171513000:+	60.0	18.0	53.0	20.0	0.577397070371013	1.0
ENSG00000117523.16;A3:chr1:171558143-171561017:171558143-171561020:+	554.0	9.0	488.0	4.0	0.27812082602108523	1.0
ENSG00000117523.16;A3:chr1:171588505-171591151:171588505-171591586:+	221.0	199.0	179.0	181.0	0.43005731601305985	1.0
ENSG00000143337.18;A3:chr1:179884769-179889309:179884769-179889312:+	38.0	11.0	26.0	32.0	0.0007362235786220902	0.947603992120547
ENSG00000116698.21;A3:chr1:183515991-183517625:183515991-183517687:+	15.0	64.0	6.0	66.0	0.0644624366885325	1.0
ENSG00000198860.12;A3:chr1:184051890-184054353:184051890-184054360:+	126.0	18.0	115.0	15.0	0.8541397609053888	1.0
ENSG00000198860.12;A3:chr1:184054863-184070615:184054863-184072156:+	4.0	67.0	5.0	57.0	0.7330927643321117	1.0
ENSG00000198860.12;A3:chr1:184054863-184070615:184054863-184072826:+	4.0	22.0	5.0	15.0	0.47249007373794527	1.0
ENSG00000257315.2;A3:chr1:203795794-203795653:203795794-203795690:+	28.0	1.0	38.0	6.0	0.23189449036091236	1.0
ENSG00000257315.2;A3:chr1:203801628-203802651:203801628-203802956:+	3.0	23.0	4.0	30.0	1.0	1.0
ENSG00000117335.19;A3:chr1:207785106-207785618:207785106-207785655:+	177.0	4.0	133.0	2.0	1.0	1.0
ENSG00000203705.10;A3:chr1:212807848-212812247:212807848-212812250:+	22.0	22.0	17.0	23.0	0.5188102530234985	1.0
ENSG00000143499.13;A3:chr1:214334308-214336698:214334308-214336703:+	8.0	54.0	11.0	67.0	1.0	1.0
ENSG00000143353.11;A3:chr1:219179246-219193081:219179246-219193129:+	16.0	5.0	22.0	5.0	0.7291397641833891	1.0
ENSG00000162819.11;A3:chr1:222722514-222724091:222722514-222724099:+	220.0	66.0	629.0	204.0	0.688903586763322	1.0
ENSG00000143771.11;A3:chr1:224356993-224356886:224356993-224356907:+	8.0	44.0	6.0	39.0	1.0	1.0
ENSG00000143774.16;A3:chr1:228146067-228146841:228146067-228146860:+	246.0	58.0	150.0	31.0	0.6290527403364072	1.0
ENSG00000143774.16;A3:chr1:228146938-228147405:228146938-228147409:+	231.0	82.0	135.0	53.0	0.677612604687633	1.0
ENSG00000143774.16;A3:chr1:228147544-228147614:228147544-228147620:+	269.0	38.0	171.0	12.0	0.044770033506503576	1.0
ENSG00000143774.16;A3:chr1:228140363-228140294:228140363-228140323:+	26.0	24.0	20.0	23.0	0.6790733409204337	1.0
ENSG00000143774.16;A3:chr1:228140363-228140294:228140363-228140338:+	26.0	4.0	20.0	3.0	1.0	1.0
ENSG00000143774.16;A3:chr1:228140363-228140281:228140363-228140294:+	7.0	26.0	3.0	20.0	0.5002778111522543	1.0
ENSG00000143774.16;A3:chr1:228140363-228140281:228140363-228140323:+	7.0	24.0	3.0	23.0	0.31852071574018015	1.0
ENSG00000143774.16;A3:chr1:228141288-228145491:228141288-228145510:+	12.0	90.0	4.0	52.0	0.42083025314554173	1.0
ENSG00000143774.16;A3:chr1:228140363-228140285:228140363-228140294:+	6.0	26.0	5.0	20.0	1.0	1.0
ENSG00000143774.16;A3:chr1:228140363-228140285:228140363-228140323:+	6.0	24.0	5.0	23.0	1.0	1.0
ENSG00000143774.16;A3:chr1:228145624-228146012:228145624-228146025:+	14.0	274.0	11.0	158.0	0.5239338604458752	1.0
ENSG00000143774.16;A3:chr1:228147699-228148370:228147699-228148664:+	6.0	63.0	4.0	25.0	0.47613573190765424	1.0
ENSG00000143774.16;A3:chr1:228140363-228145491:228140363-228145510:+	9.0	170.0	7.0	99.0	0.601366996512444	1.0
ENSG00000143774.16;A3:chr1:228140363-228140323:228140363-228140338:+	24.0	4.0	23.0	3.0	1.0	1.0
ENSG00000135775.13;A3:chr1:230688143-230688419:230688143-230688422:+	33.0	5.0	24.0	5.0	0.7356034643175758	1.0
ENSG00000174371.16;A3:chr1:241857482-241858505:241857482-241858629:+	50.0	1.0	35.0	0.0	1.0	1.0
ENSG00000174371.16;A3:chr1:241885507-241889464:241885507-241889466:+	44.0	9.0	33.0	4.0	0.5468532438481952	1.0
ENSG00000203667.9;A3:chr1:244842058-244842194:244842058-244842198:+	11.0	25.0	13.0	10.0	0.06076591643408757	1.0
ENSG00000203667.9;A3:chr1:244835756-244842194:244835756-244842198:+	49.0	8.0	61.0	4.0	0.2226710490843688	1.0
ENSG00000117569.18;A3:chr1:96813106-96813272:96813106-96813275:+	84.0	86.0	288.0	277.0	0.7272896285405998	1.0
ENSG00000117569.18;A3:chr1:96785254-96804784:96785254-96804799:+	33.0	41.0	149.0	147.0	0.43574802890491127	1.0
chr1:35176000;A3:chr1:35176474-35177988:35176471-35177988:-	35.0	16.0	42.0	27.0	0.4433516188473698	1.0
ENSG00000127054.20;A3:chr1:1315618-1319295:1315614-1319295:-	71.0	5.0	124.0	4.0	0.2977326302527137	1.0
ENSG00000127054.20;A3:chr1:1321096-1324580:1321093-1324580:-	7.0	72.0	11.0	103.0	1.0	1.0
ENSG00000175756.13;A3:chr1:1374590-1374704:1374445-1374704:-	5.0	111.0	7.0	87.0	0.3799747401579434	1.0
ENSG00000221978.11;A3:chr1:1399295-1399018:1399091-1399018:-	20.0	28.0	22.0	57.0	0.12282967633920658	1.0
ENSG00000221978.11;A3:chr1:1391575-1393395:1390865-1393395:-	47.0	20.0	96.0	22.0	0.10036092333509604	1.0
ENSG00000221978.11;A3:chr1:1392803-1393395:1390865-1393395:-	28.0	20.0	57.0	22.0	0.12282967633920669	1.0
ENSG00000221978.11;A3:chr1:1392803-1393395:1391575-1393395:-	28.0	50.0	57.0	102.0	1.0	1.0
ENSG00000242485.5;A3:chr1:1402601-1405808:1402256-1405808:-	3.0	218.0	14.0	353.0	0.1254090989579901	1.0
ENSG00000242485.5;A3:chr1:1407264-1407130:1407219-1407130:-	206.0	2.0	327.0	7.0	0.4934132274714649	1.0
ENSG00000157881.13;A3:chr1:2510782-2511337:2510748-2511337:-	14.0	7.0	19.0	4.0	0.30276072136537363	1.0
ENSG00000116285.12;A3:chr1:8015400-8015494:8014396-8015494:-	50.0	54.0	30.0	35.0	0.8746160360131114	1.0
