event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000154511.11;AL:chr1:92831715:92833034-92847182:92842168:92844195-92847182:-	7.0	89.0	1.0	105.0	0.028412348397470463	0.9998757261399266
ENSG00000143549.19;AL:chr1:154156357:154157721-154170399:154158613:154159048-154170399:-	71.0	12.0	39.0	9.0	0.6222879871857607	1.0
ENSG00000143549.19;AL:chr1:154156363:154157721-154170399:154158613:154159048-154170399:-	291.0	12.0	174.0	9.0	0.6490026291924864	1.0
ENSG00000143549.19;AL:chr1:154156363:154157721-154169304:154167746:154167940-154169304:-	38.0	14.0	22.0	4.0	0.3930393093795175	1.0
ENSG00000162704.15;AL:chr1:183623265:183623471-183630460:183626196:183627594-183630460:-	3.0	454.0	4.0	276.0	0.4362037630305123	1.0
ENSG00000117650.12;AL:chr1:211657508:211658712-211667105:211662779:211663652-211667105:-	4.0	54.0	1.0	35.0	0.6458568139508785	1.0
ENSG00000071575.11;AL:chr2:12723552-12724628:12724825:12723552-12740325:12742734:+	15.0	89.0	29.0	75.0	0.026581477206869264	0.9997823409752862
ENSG00000119820.10;AL:chr2:32301495-32305488:32306586:32301495-32307103:32307938:+	39.0	5.0	99.0	3.0	0.053865840134340655	0.9999999309462763
ENSG00000218739.9;AL:chr2:37201726-37201862:37202122:37201726-37204303:37204750:+	17.0	40.0	13.0	15.0	0.15286330785335042	1.0
ENSG00000218739.9;AL:chr2:37201726-37201862:37202122:37201726-37203249:37204729:+	17.0	21.0	13.0	12.0	0.6141122876333373	1.0
ENSG00000218739.9;AL:chr2:37201726-37201862:37203065:37201726-37204303:37204750:+	96.0	40.0	81.0	15.0	0.01844003857575819	0.9974094787377927
ENSG00000218739.9;AL:chr2:37201726-37201862:37203065:37201726-37204303:37204729:+	96.0	2.0	81.0	1.0	1.0	1.0
ENSG00000218739.9;AL:chr2:37201726-37201862:37203065:37201726-37203249:37204729:+	96.0	21.0	81.0	12.0	0.34597478512083746	1.0
ENSG00000218739.9;AL:chr2:37201726-37201862:37203065:37201726-37213436:37214149:+	96.0	3.0	81.0	0.0	0.2533519553072274	1.0
ENSG00000285542.1;AL:chr2:44218537-44230412:44231472:44218537-44232315:44234073:+	14.0	22.0	36.0	12.0	0.0014892323245199954	0.3957309351332079
ENSG00000169604.19;AL:chr2:69124643-69134994:69135422:69124643-69145325:69146411:+	6.0	14.0	2.0	18.0	0.2351162351162359	1.0
ENSG00000125611.15;AL:chr2:112586365-112588865:112589040:112586365-112614212:112614970:+	96.0	2.0	91.0	2.0	1.0	1.0
ENSG00000018510.14;AL:chr2:177523805-177538073:177539437:177523805-177551362:177553286:+	204.0	0.0	91.0	2.0	0.09732459732458942	0.9999999999995657
ENSG00000144580.13;AL:chr2:218592707-218593527:218593852:218592707-218594107:218596445:+	93.0	861.0	60.0	994.0	0.0007187918269142173	0.21688607520275704
ENSG00000135931.17;AL:chr2:231331897-231344974:231345202:231331897-231355797:231355907:+	250.0	18.0	51.0	6.0	0.3993322100564105	1.0
ENSG00000135930.13;AL:chr2:232567214-232568944:232569210:232567214-232580903:232582853:+	60.0	6.0	36.0	3.0	1.0	1.0
ENSG00000135930.13;AL:chr2:232567214-232568944:232569210:232567214-232580903:232581421:+	60.0	1.0	36.0	1.0	1.0	1.0
ENSG00000124831.18;AL:chr2:237760205-237762602:237765265:237760205-237769942:237771320:+	30.0	2.0	21.0	9.0	0.020022388432404184	0.9984225590245076
ENSG00000124831.18;AL:chr2:237760205-237762602:237765449:237760205-237769942:237771320:+	53.0	2.0	46.0	9.0	0.05240183875424502	0.9999999028902582
ENSG00000273398.6;AL:chr2:68130634:68131445-68134701:68131777:68132005-68134701:-	44.0	6.0	30.0	3.0	1.0	1.0
ENSG00000119865.8;AL:chr2:68284113:68284484-68317156:68293009:68294026-68317156:-	22.0	187.0	12.0	78.0	0.5517288230706796	1.0
ENSG00000283196.2;AL:chr2:89542838:89543836-89581005:89562339:89562684-89581005:-	56.0	48.0	21.0	23.0	0.5897489112227876	1.0
ENSG00000158411.11;AL:chr2:99161426:99161668-99169549:99169265:99169470-99169549:-	14.0	95.0	10.0	37.0	0.2265421409549842	1.0
ENSG00000158411.11;AL:chr2:99161451:99161668-99169549:99169265:99169470-99169549:-	7.0	95.0	4.0	37.0	0.5117713273044369	1.0
ENSG00000115514.11;AL:chr2:99318981:99319799-99327534:99321549:99322209-99327534:-	7.0	18.0	21.0	23.0	0.1315832707614165	0.9999999999999999
ENSG00000150551.10;AL:chr2:132644761:132646280-132668399:132661849:132663111-132668399:-	86.0	6.0	21.0	5.0	0.06299487695257308	0.999999993483921
ENSG00000130414.11;AL:chr2:239960738:239961186-239990073:239969209:239969762-239990073:-	296.0	8.0	288.0	4.0	0.38397413343790754	1.0
ENSG00000130414.11;AL:chr2:239960738:239961186-239990073:239972636:239973661-239990073:-	296.0	7.0	288.0	5.0	0.7725013796110722	1.0
ENSG00000205571.13;AL:chr5:70070751-70076520:70076728:70070751-70077018:70077585:+	5.0	89.0	3.0	33.0	0.6841746352182462	1.0
ENSG00000153037.14;AL:chr5:112864528-112864620:112867906:112864528-112891602:112893850:+	22.0	19.0	13.0	9.0	0.792319070460533	1.0
ENSG00000151304.5;AL:chr5:122022407-122026941:122028780:122022407-122075314:122076222:+	41.0	7.0	48.0	7.0	1.0	1.0
ENSG00000119048.7;AL:chr5:134388413-134388976:134389398:134388413-134390224:134390783:+	2.0	41.0	2.0	34.0	1.0	1.0
ENSG00000081791.8;AL:chr5:141938760-141938855:141939253:141938760-141939505:141940151:+	18.0	26.0	15.0	23.0	1.0	1.0
ENSG00000081791.8;AL:chr5:141938760-141938855:141939253:141938760-141939553:141942049:+	18.0	14.0	15.0	24.0	0.15737097866461364	1.0
ENSG00000181163.13;AL:chr5:171405403-171406396:171406737:171405403-171410526:171410882:+	145.0	4.0	68.0	3.0	0.6837920005744222	1.0
ENSG00000164466.12;AL:chr5:175521968-175522374:175524128:175521968-175526637:175528615:+	12.0	143.0	10.0	79.0	0.3629293052020207	1.0
ENSG00000186468.12;AL:chr5:82275196:82275295-82276177:82276059:82276134-82276177:-	32.0	37.0	10.0	12.0	1.0	1.0
ENSG00000213523.10;AL:chr5:140537179:140537661-140551060:140550504:140550911-140551060:-	8.0	55.0	3.0	83.0	0.05379323838189114	0.9999999309462763
ENSG00000186314.11;AL:chr5:145703920:145704295-145764930:145759876:145760525-145764930:-	3.0	29.0	2.0	18.0	1.0	1.0
ENSG00000113282.13;AL:chr5:157786286:157787992-157791702:157789261:157789513-157791702:-	38.0	32.0	33.0	29.0	1.0	1.0
ENSG00000113282.13;AL:chr5:157786286:157787992-157791702:157789394:157789513-157791702:-	38.0	6.0	33.0	3.0	0.5034575478241348	1.0
ENSG00000051596.9;AL:chr5:175917846:175918172-175961050:175959530:175960132-175961050:-	5.0	224.0	4.0	95.0	0.4613748869035371	1.0
ENSG00000141127.14;AL:chr17:18928957-18929566:18929827:18928957-18930539:18931268:+	1.0	78.0	0.0	57.0	1.0	1.0
ENSG00000108671.10;AL:chr17:32480631-32480752:32480992:32480631-32481310:32482352:+	3.0	246.0	3.0	49.0	0.06637517077185687	0.9999999972490874
ENSG00000108671.10;AL:chr17:32480631-32480752:32480974:32480631-32481310:32482352:+	5.0	246.0	2.0	49.0	0.3364662715137143	1.0
ENSG00000273611.4;AL:chr17:36494006-36495222:36495822:36494006-36497605:36499291:+	73.0	12.0	21.0	8.0	0.15449122848406532	1.0
ENSG00000262633.2;AL:chr17:46932199-46935028:46936813:46932199-46938598:46942021:+	20.0	88.0	11.0	67.0	0.5503426722081379	1.0
ENSG00000262633.2;AL:chr17:46932199-46935028:46937363:46932199-46938598:46942021:+	7.0	88.0	6.0	67.0	1.0	1.0
ENSG00000171634.17;AL:chr17:67975958-67981435:67981763:67975958-67982251:67983157:+	0.0	23.0	4.0	19.0	0.10852713178294578	0.9999999999999698
ENSG00000108946.14;AL:chr17:68530001-68530276:68532765:68530001-68551083:68551316:+	82.0	13.0	137.0	9.0	0.0657869683418508	0.9999999969208895
ENSG00000141219.15;AL:chr17:73243003-73245167:73245343:73243003-73247240:73248880:+	6.0	39.0	5.0	38.0	1.0	1.0
ENSG00000125449.6;AL:chr17:75110606-75114168:75114819:75110606-75128676:75130748:+	8.0	29.0	9.0	14.0	0.23807080793520086	1.0
ENSG00000183077.15;AL:chr17:78191060-78197145:78197560:78191060-78206910:78207702:+	4.0	125.0	1.0	96.0	0.3946607858587561	1.0
ENSG00000175866.15;AL:chr17:81108509-81108967:81109381:81108509-81115769:81116225:+	5.0	23.0	18.0	30.0	0.11927781331371845	0.9999999999999976
ENSG00000175866.15;AL:chr17:81108509-81108967:81110513:81108509-81115769:81116225:+	6.0	23.0	18.0	30.0	0.13765111834613553	1.0
ENSG00000125691.12;AL:chr17:38847859:38848057-38850361:38850067:38850214-38850361:-	30.0	238.0	13.0	171.0	0.19122367152144604	1.0
ENSG00000125691.12;AL:chr17:38847859:38848057-38850361:38850080:38850214-38850361:-	30.0	81.0	13.0	50.0	0.3680016188980594	1.0
ENSG00000072849.10;AL:chr17:5471253:5474789-5480053:5477209:5477999-5480053:-	51.0	2.0	25.0	2.0	0.6000821962847256	1.0
ENSG00000072849.10;AL:chr17:5474289:5474789-5480053:5477209:5477999-5480053:-	73.0	2.0	51.0	2.0	1.0	1.0
ENSG00000108861.8;AL:chr17:43766124:43769814-43774711:43771218:43774109-43774711:-	184.0	6.0	180.0	8.0	0.5988220839109505	1.0
ENSG00000185829.17;AL:chr17:46527093:46528859-46570758:46556297:46557630-46570758:-	13.0	17.0	5.0	33.0	0.006503769330069606	0.8838942222463284
ENSG00000166260.11;AL:chr17:54951901:54952112-54961118:54956756:54959466-54961118:-	41.0	72.0	15.0	42.0	0.22786148904464587	1.0
ENSG00000114026.21;AL:chr3:9756816-9757060:9757407:9756816-9765808:9766664:+	29.0	29.0	23.0	18.0	0.6831326653023964	1.0
ENSG00000114026.21;AL:chr3:9756816-9757043:9757407:9756816-9765808:9766664:+	8.0	29.0	2.0	18.0	0.4673735967536501	1.0
ENSG00000197548.12;AL:chr3:11426926-11477133:11477308:11426926-11554810:11555083:+	13.0	55.0	2.0	53.0	0.011324078439697197	0.9750263402534439
ENSG00000197548.12;AL:chr3:11426926-11510184:11510415:11426926-11554810:11555083:+	1.0	55.0	2.0	53.0	0.6181502603521009	1.0
ENSG00000168297.15;AL:chr3:58412963-58420538:58424283:58412963-58424751:58426025:+	7.0	84.0	14.0	169.0	1.0	1.0
ENSG00000181458.10;AL:chr3:100568967-100570608:100570920:100568967-100576924:100577453:+	6.0	41.0	25.0	225.0	0.6026453942908477	1.0
ENSG00000091527.15;AL:chr3:133586722-133587161:133587275:133586722-133587895:133590261:+	1.0	914.0	2.0	1060.0	1.0	1.0
ENSG00000091527.15;AL:chr3:133586722-133587161:133587275:133586722-133588352:133590261:+	1.0	447.0	2.0	466.0	1.0	1.0
ENSG00000091527.15;AL:chr3:133586722-133587158:133587275:133586722-133587895:133590261:+	3.0	914.0	5.0	1060.0	0.732087455437175	1.0
ENSG00000091527.15;AL:chr3:133586722-133587158:133587275:133586722-133588352:133590261:+	3.0	447.0	5.0	466.0	0.7259422148895472	1.0
ENSG00000091527.15;AL:chr3:133586722-133587158:133587333:133586722-133587895:133590261:+	13.0	914.0	8.0	1060.0	0.18825925385532727	1.0
ENSG00000091527.15;AL:chr3:133586722-133587158:133587333:133586722-133588352:133590261:+	13.0	447.0	8.0	466.0	0.2747387689125803	1.0
ENSG00000182923.17;AL:chr3:134552012-134561376:134561772:134552012-134574792:134575008:+	9.0	11.0	17.0	6.0	0.06772939607430843	0.9999999980545985
ENSG00000186001.13;AL:chr3:197875775-197880511:197881868:197875775-197883540:197884187:+	12.0	27.0	6.0	20.0	0.5792623981251225	1.0
ENSG00000186162.10;AL:chr3:10014237:10015526-10023559:10017489:10018071-10023559:-	7.0	26.0	3.0	30.0	0.3033872431950854	1.0
ENSG00000093183.13;AL:chr3:42547968:42548657-42555929:42550883:42553448-42555929:-	31.0	14.0	38.0	38.0	0.05729836449828962	0.9999999689788182
ENSG00000093183.13;AL:chr3:42547968:42548657-42555929:42552901:42553448-42555929:-	31.0	1.0	38.0	3.0	0.6263241549755156	1.0
ENSG00000114107.8;AL:chr3:138494343:138495076-138498030:138496910:138497327-138498030:-	46.0	5.0	29.0	3.0	1.0	1.0
ENSG00000114107.8;AL:chr3:138494343:138495076-138498030:138496942:138497327-138498030:-	46.0	4.0	29.0	0.0	0.2906826684308368	1.0
ENSG00000184432.9;AL:chr3:139353946:139355767-139358199:139356886:139357958-139358199:-	21.0	84.0	3.0	40.0	0.05365216483191921	0.9999999309462763
ENSG00000184432.9;AL:chr3:139353946:139355767-139358199:139357590:139357958-139358199:-	21.0	215.0	3.0	140.0	0.008204569680349771	0.9323873953878921
ENSG00000163660.11;AL:chr3:157146162:157146607-157149286:157147738:157148589-157149286:-	14.0	25.0	3.0	20.0	0.07690604004954454	0.9999999998285646
ENSG00000163660.11;AL:chr3:157146162:157146607-157149286:157147795:157148589-157149286:-	14.0	39.0	3.0	69.0	0.00043547700790509095	0.13840122472873895
ENSG00000072274.12;AL:chr3:196026623:196027260-196053417:196049283:196052184-196053417:-	17.0	50.0	6.0	33.0	0.3288245845827596	1.0
ENSG00000072274.12;AL:chr3:196026623:196027260-196053417:196049284:196052184-196053417:-	17.0	38.0	6.0	25.0	0.3140596905856179	1.0
ENSG00000110696.9;AL:chr11:16752894-16754870:16755889:16752894-16756815:16758109:+	41.0	30.0	16.0	10.0	0.8181738579320528	1.0
ENSG00000070081.16;AL:chr11:17330983-17331411:17331536:17330983-17349344:17349980:+	55.0	62.0	46.0	38.0	0.31766093088024083	1.0
ENSG00000070081.16;AL:chr11:17330983-17331411:17331559:17330983-17349344:17349980:+	46.0	62.0	39.0	38.0	0.29786533976863994	1.0
ENSG00000070081.16;AL:chr11:17330983-17331411:17331749:17330983-17349344:17349980:+	22.0	62.0	9.0	38.0	0.3995968465885109	1.0
ENSG00000070081.16;AL:chr11:17330983-17331411:17331876:17330983-17349344:17349980:+	39.0	62.0	12.0	38.0	0.09953507306927711	0.9999999999997291
ENSG00000070081.16;AL:chr11:17330983-17331411:17331509:17330983-17349344:17349980:+	8.0	62.0	14.0	38.0	0.03362924221105118	0.9999743298764859
ENSG00000070081.16;AL:chr11:17330983-17331411:17331602:17330983-17349344:17349980:+	6.0	62.0	5.0	38.0	0.7471914338369899	1.0
ENSG00000110435.11;AL:chr11:34992379-34994913:34996129:34992379-35020207:35020582:+	166.0	19.0	89.0	3.0	0.0570524911577588	0.9999999684259608
ENSG00000026508.18;AL:chr11:35219387-35221653:35221689:35219387-35229128:35229469:+	59.0	54.0	12.0	17.0	0.4053646581012536	1.0
ENSG00000026508.18;AL:chr11:35221732-35222374:35223319:35221732-35229128:35229469:+	49.0	214.0	14.0	61.0	1.0	1.0
ENSG00000026508.18;AL:chr11:35221732-35222374:35223319:35221732-35229128:35229869:+	49.0	78.0	14.0	18.0	0.6866761339346283	1.0
ENSG00000026508.18;AL:chr11:35221732-35222374:35223319:35221732-35229128:35230028:+	49.0	444.0	14.0	159.0	0.547480469977162	1.0
ENSG00000026508.18;AL:chr11:35221732-35222374:35223319:35221732-35229128:35230234:+	49.0	70.0	14.0	20.0	1.0	1.0
ENSG00000026508.18;AL:chr11:35221732-35222374:35223319:35221732-35229128:35232401:+	49.0	335.0	14.0	168.0	0.08584924638916203	0.9999999999878384
ENSG00000110583.12;AL:chr11:63954049-63954337:63957327:63954049-63976224:63976543:+	120.0	45.0	47.0	25.0	0.2794320836737153	1.0
ENSG00000110583.12;AL:chr11:63954049-63954337:63955297:63954049-63976224:63976543:+	14.0	45.0	7.0	25.0	1.0	1.0
ENSG00000173486.12;AL:chr11:64243497-64243967:64244126:64243497-64247952:64248213:+	25.0	8.0	18.0	12.0	0.2783891417271108	1.0
ENSG00000173465.7;AL:chr11:65570970-65571390:65571827:65570970-65573362:65574189:+	165.0	29.0	145.0	31.0	0.5724648568002706	1.0
ENSG00000173465.7;AL:chr11:65570970-65571390:65571765:65570970-65573362:65574189:+	33.0	29.0	25.0	31.0	0.3639717867483825	1.0
ENSG00000173933.20;AL:chr11:66640123-66646026:66646460:66640123-66649735:66649922:+	126.0	8.0	128.0	15.0	0.19633720333533725	1.0
ENSG00000173933.20;AL:chr11:66640123-66646026:66646460:66640123-66665855:66668380:+	126.0	47.0	128.0	89.0	0.005354035904010238	0.8308462238259057
ENSG00000173933.20;AL:chr11:66640123-66649735:66649922:66640123-66665855:66668380:+	8.0	47.0	15.0	89.0	1.0	1.0
ENSG00000077514.8;AL:chr11:74636275-74640563:74642736:74636275-74668776:74669338:+	121.0	37.0	40.0	10.0	0.7006096640392712	1.0
ENSG00000149273.14;AL:chr11:75404868-75405613:75405667:75404868-75421726:75422297:+	107.0	23.0	53.0	11.0	1.0	1.0
ENSG00000149273.14;AL:chr11:75404868-75405613:75405693:75404868-75421726:75422297:+	597.0	23.0	317.0	11.0	0.8559129696388987	1.0
ENSG00000246067.7;AL:chr11:83072804-83073302:83073603:83072804-83092032:83092338:+	49.0	3.0	54.0	0.0	0.11455525606468904	0.9999999999999931
ENSG00000255663.1;AL:chr11:114405799-114407444:114408909:114405799-114431528:114432731:+	59.0	3.0	60.0	2.0	1.0	1.0
ENSG00000168092.13;AL:chr11:117163892-117167420:117168104:117163892-117175905:117176328:+	31.0	4.0	28.0	2.0	0.6782922480304843	1.0
ENSG00000205531.12;AL:chr11:2944436:2945646-2951779:2950671:2951315-2951779:-	46.0	2.0	26.0	0.0	0.5379489078119233	1.0
ENSG00000149089.12;AL:chr11:34874027:34875283-34883336:34882290:34882816-34883336:-	61.0	198.0	19.0	113.0	0.0346384163232755	0.9999807458764932
ENSG00000149187.18;AL:chr11:47465936:47468891-47472190:47469250:47472102-47472190:-	61.0	3.0	34.0	7.0	0.04521313012234973	0.999999184074106
ENSG00000149187.18;AL:chr11:47465936:47468891-47472190:47470278:47472102-47472190:-	61.0	12.0	34.0	14.0	0.11546856402226097	0.9999999999999941
ENSG00000149187.18;AL:chr11:47465936:47468891-47472190:47470284:47470555-47472190:-	61.0	3.0	34.0	2.0	1.0	1.0
ENSG00000149187.18;AL:chr11:47465936:47468891-47472190:47470293:47472102-47472190:-	61.0	6.0	34.0	3.0	1.0	1.0
ENSG00000149187.18;AL:chr11:47465936:47468891-47472190:47470293:47470555-47472190:-	61.0	4.0	34.0	2.0	1.0	1.0
ENSG00000149187.18;AL:chr11:47465936:47468891-47472190:47470324:47472102-47472190:-	61.0	2.0	34.0	2.0	0.6202302851787367	1.0
ENSG00000172922.9;AL:chr11:65714332:65715317-65719680:65717675:65719156-65719680:-	35.0	27.0	23.0	22.0	0.6947344727067271	1.0
ENSG00000172922.9;AL:chr11:65714332:65715317-65719680:65717675:65718822-65719680:-	35.0	8.0	23.0	16.0	0.030997406518606125	0.9999423590381344
ENSG00000173914.11;AL:chr11:66664997:66665578-66676667:66666910:66669291-66676667:-	6.0	35.0	6.0	56.0	0.5350633579180097	1.0
ENSG00000110090.12;AL:chr11:68754619:68754851-68759568:68756331:68757730-68759568:-	15.0	22.0	25.0	29.0	0.6692600710274642	1.0
ENSG00000149357.9;AL:chr11:72085696:72086444-72098288:72097291:72097914-72098288:-	10.0	38.0	1.0	33.0	0.022190568794425644	0.9991487054090217
ENSG00000196954.13;AL:chr11:104901552:104901656-104944747:104942865:104942973-104944747:-	7.0	205.0	10.0	183.0	0.458200107775952	1.0
ENSG00000196954.13;AL:chr11:104901552:104901656-104944747:104942869:104942973-104944747:-	7.0	60.0	10.0	102.0	0.79476263135853	1.0
ENSG00000219545.11;AL:chr7:7801743-7877280:7879223:7801743-7967698:7968024:+	56.0	12.0	36.0	4.0	0.40204991502579	1.0
ENSG00000219545.11;AL:chr7:7801743-7868329:7868619:7801743-7877280:7879223:+	2.0	56.0	0.0	36.0	0.522306108442007	1.0
ENSG00000241127.7;AL:chr7:39570627-39572276:39572880:39570627-39609616:39612086:+	153.0	5.0	94.0	1.0	0.414613855504324	1.0
ENSG00000198039.11;AL:chr7:64918292-64923385:64924430:64918292-64927653:64930959:+	34.0	27.0	28.0	14.0	0.30930926427092353	1.0
ENSG00000090266.12;AL:chr7:140704963-140706562:140706624:140704963-140721551:140722306:+	883.0	9.0	248.0	4.0	0.49885715457170887	1.0
ENSG00000122566.21;AL:chr7:26173534:26174782-26192494:26190124:26190460-26192494:-	5.0	57.0	6.0	27.0	0.18199181764661385	1.0
ENSG00000122566.21;AL:chr7:26173534:26174782-26192494:26191843:26192338-26192494:-	5.0	231.0	6.0	119.0	0.19966364077778775	1.0
ENSG00000122566.21;AL:chr7:26190124:26190460-26192494:26191843:26192338-26192494:-	57.0	231.0	27.0	119.0	0.7979149776662233	1.0
ENSG00000122566.21;AL:chr7:26190124:26190460-26192494:26191862:26192338-26192494:-	57.0	3.0	27.0	2.0	0.659305749047362	1.0
ENSG00000122566.21;AL:chr7:26190124:26191128-26192494:26191843:26192338-26192494:-	8.0	231.0	6.0	119.0	0.5686106121702073	1.0
ENSG00000122566.21;AL:chr7:26190303:26190460-26192494:26191843:26192338-26192494:-	3.0	231.0	1.0	119.0	1.0	1.0
